score,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.45,15.0,60.0,2.0,-15.0,10.0,0.1,50.0
0.38,15.0,36.09,0.67,-11.3,4.71,0.1,146.93
0.39,15.0,30.0,1.58,-15.0,1.0,6.45,50.0
0.46,15.0,30.0,2.0,-11.1,10.0,0.1,50.0
0.39,15.58,44.03,2.0,-15.0,5.81,0.41,265.77
0.4,15.0,30.0,2.0,0.0,10.0,8.75,292.75
0.47,15.0,30.0,1.39,-15.0,8.27,0.1,50.0
0.4,15.0,30.0,2.0,0.0,10.0,2.73,209.86
0.37,15.0,31.01,0.0,-15.0,5.61,10.0,93.62
0.43,15.0,30.0,2.0,-15.0,6.72,10.0,181.18
0.4,15.0,30.0,2.0,0.0,1.0,2.84,83.03
