score,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.147,40.35,53.42,0.38,-1.15,4.08,5.35,208.25
0.158,39.68,47.48,0.21,-7.5,7.75,1.5,282.18
0.225,17.86,53.4,0.77,-10.6,8.65,8.23,201.76
0.17,32.15,53.69,0.3,-9.0,4.79,1.67,150.81
0.191,31.54,34.3,0.3,-0.52,1.62,1.33,291.7
0.171,57.76,40.06,0.21,-5.87,4.94,9.53,82.08
0.229,50.02,30.75,0.42,-10.49,2.48,7.97,93.4
0.24,35.73,33.88,1.55,-4.93,1.44,1.88,206.18
0.204,34.01,39.06,1.26,-1.74,5.23,2.31,183.48
0.231,41.83,36.29,1.46,-6.87,6.91,4.59,159.67
0.177,24.46,56.75,0.39,-11.26,4.27,9.73,187.97
0.193,21.58,55.19,0.58,-14.69,7.59,9.62,273.7
0.229,16.7,43.86,0.38,-10.45,2.69,7.86,120.06
0.186,58.46,45.75,1.14,-3.18,7.13,8.64,81.83
0.156,37.3,46.42,0.22,-4.01,5.09,6.24,265.84
0.175,46.88,53.13,0.59,-8.29,9.31,3.95,167.8
0.201,20.85,50.07,0.45,-12.53,8.83,1.85,197.31
0.225,26.98,44.52,1.83,-3.39,7.91,1.02,76.76
0.218,49.69,44.36,1.69,-9.37,6.66,2.75,150.26
0.211,37.42,35.24,0.77,-9.66,3.17,7.62,201.63
0.186,34.5,47.23,0.89,-10.02,2.99,7.02,53.33
0.207,19.57,47.02,0.58,-10.69,7.92,9.92,183.0
0.275,15.12,48.04,1.51,-12.28,3.19,2.16,246.05
0.172,56.9,54.08,0.77,-3.28,5.91,4.16,164.1
0.247,21.02,59.15,1.65,-11.87,6.8,1.14,73.79
0.185,21.6,47.11,0.64,-2.45,6.47,8.58,290.8
0.218,20.09,39.74,0.8,-9.51,3.15,7.1,94.74
0.197,46.7,41.66,1.06,-5.15,6.83,2.48,166.5
0.218,30.16,59.37,1.26,-10.03,3.25,0.23,69.92
0.201,51.55,37.19,1.28,-0.73,2.09,9.35,97.4
0.207,54.84,51.86,1.64,-9.66,3.61,5.96,204.55
0.229,53.69,33.65,0.81,-11.62,4.21,2.71,79.97
0.2,28.74,59.85,1.38,-6.15,8.2,6.48,166.02
0.259,38.24,31.45,1.49,-9.64,8.5,4.19,220.42
0.21,34.63,34.66,1.04,-0.53,3.21,1.99,260.79
0.197,32.11,45.32,1.12,-6.28,8.26,4.14,176.59
0.232,18.73,56.3,1.35,-9.99,2.6,5.34,93.69
0.192,31.45,46.48,0.98,-6.68,9.99,2.23,161.34
0.227,17.42,54.29,1.17,-1.11,6.92,4.81,182.46
0.209,35.31,40.01,1.21,-8.75,8.38,8.7,134.48
0.167,46.13,42.92,0.49,-0.16,3.14,6.64,240.61
0.214,46.27,32.65,0.57,-4.75,3.3,9.69,160.53
0.2,39.85,45.11,0.86,-8.02,9.25,0.33,292.44
0.226,20.16,42.92,1.39,-3.0,6.92,4.95,272.59
0.221,34.56,37.42,1.56,-6.53,2.21,3.37,72.32
0.24,39.36,34.5,1.43,-6.67,9.74,0.22,229.03
0.26,24.17,31.03,1.26,-6.81,3.72,5.12,63.77
0.21,34.22,47.31,1.75,-2.29,8.17,9.23,154.52
0.247,35.21,30.28,0.91,-7.36,6.0,9.54,70.56
0.217,28.98,42.78,1.65,-5.2,8.24,1.11,132.78
0.265,15.81,57.71,1.44,-9.6,5.54,0.2,245.88
0.219,56.32,37.72,1.4,-7.31,7.0,5.77,181.31
0.21,41.59,33.21,0.18,-10.3,1.8,3.85,70.39
0.152,22.48,51.16,0.05,-6.17,4.14,7.54,250.3
0.207,20.21,41.99,0.71,-5.44,3.92,6.5,258.13
0.204,30.12,47.66,1.63,-0.25,8.82,9.75,297.05
0.201,17.9,47.92,0.02,-13.59,2.35,9.82,216.85
0.236,43.8,31.5,0.87,-3.05,5.05,0.42,141.16
0.277,16.34,37.99,1.73,-4.41,3.4,5.55,150.36
0.213,46.6,43.32,1.75,-1.09,8.71,1.37,120.53
0.221,55.71,58.15,1.9,-14.82,4.1,4.44,150.36
0.286,16.29,37.35,1.89,-1.36,2.17,0.59,227.92
0.241,22.93,38.93,2.0,-1.75,2.4,3.78,151.81
0.213,17.66,44.68,0.38,-2.74,8.99,6.24,105.64
0.214,38.45,42.65,1.85,-1.0,5.87,2.67,112.18
0.236,23.78,43.37,1.45,-14.49,7.42,3.23,140.35
0.236,59.98,35.57,1.5,-9.13,8.81,8.03,99.79
0.28,15.46,59.66,1.98,-11.34,3.25,7.74,251.1
0.21,34.75,51.99,1.91,-2.93,5.03,8.67,130.73
0.314,17.78,30.21,1.59,-11.22,4.66,7.0,55.72
0.203,38.16,33.64,0.25,-6.44,7.58,3.68,103.58
0.187,36.08,42.29,0.99,-0.99,6.74,1.05,80.75
0.258,16.41,48.17,1.54,-7.65,4.69,8.91,57.36
0.2,58.54,49.25,1.65,-3.46,8.96,1.13,130.01
0.205,41.91,38.79,1.18,-1.48,7.06,0.71,80.78
0.248,58.81,32.11,1.68,-0.2,2.46,7.07,252.01
0.201,57.81,55.29,1.5,-3.44,8.0,1.0,134.45
0.22,53.48,52.14,1.9,-2.38,6.87,5.38,76.96
0.117,34.52,58.86,0.09,-0.54,1.84,7.68,82.43
0.189,29.23,39.19,0.71,-2.12,2.63,8.73,143.76
0.246,18.22,56.34,1.53,-8.29,6.89,6.8,149.97
0.185,39.67,42.11,0.96,-4.45,4.74,4.1,242.95
0.208,28.15,40.38,0.86,-11.58,8.84,4.06,132.08
0.265,17.8,36.71,1.21,-14.28,9.74,9.96,85.3
0.225,17.26,42.59,0.53,-12.52,1.93,4.93,269.2
0.188,59.37,40.16,0.79,-5.2,4.46,9.06,248.29
0.192,41.59,49.77,1.43,-5.09,4.16,5.45,123.88
0.176,27.77,50.22,0.85,-2.39,2.98,2.68,266.26
0.142,31.11,59.17,0.26,-2.14,5.97,5.41,183.36
0.188,23.21,53.27,0.81,-5.61,6.78,8.69,281.69
0.201,39.17,36.18,1.05,-0.01,3.63,2.44,235.07
0.218,55.07,35.86,1.43,-0.7,6.07,8.86,221.04
0.219,45.05,34.06,0.45,-11.4,4.35,1.36,98.7
0.185,51.79,37.88,0.12,-12.45,3.22,1.63,132.87
0.18,28.33,53.47,0.82,-3.63,7.44,3.43,112.36
0.139,58.44,49.75,0.21,-3.48,1.27,6.21,267.69
0.199,17.33,46.77,0.12,-2.64,7.97,1.58,132.01
0.218,27.27,44.76,1.06,-10.85,7.39,2.02,62.59
0.244,51.35,34.82,1.91,-4.8,4.17,2.58,157.82
0.202,23.59,39.48,0.38,-14.7,5.29,7.47,253.26
0.201,27.86,54.92,1.45,-4.4,5.2,5.34,81.98
0.183,53.57,49.67,0.74,-9.04,4.82,4.24,92.9
0.265,25.32,34.93,1.45,-14.32,4.89,0.53,86.19
0.198,33.16,37.18,0.37,-8.19,4.22,2.03,119.86
0.205,21.39,47.9,0.88,-6.94,6.16,8.68,136.93
0.187,40.17,38.96,0.59,-8.99,4.17,6.91,155.78
0.293,17.25,30.01,0.85,-8.85,6.36,3.47,267.69
0.164,42.53,51.88,0.3,-11.42,4.65,6.15,94.39
0.21,50.17,39.79,1.5,-5.04,1.81,6.77,249.64
0.173,59.86,40.17,0.07,-9.62,6.27,5.45,57.82
0.28,16.4,43.18,1.76,-13.93,8.47,5.41,270.68
0.194,31.04,54.48,1.11,-12.65,2.81,9.71,126.08
0.24,16.95,43.23,1.17,-4.63,1.01,1.97,51.49
0.193,24.4,49.14,0.61,-12.08,7.86,5.38,209.44
0.18,51.16,37.13,0.12,-5.05,8.16,5.23,252.19
0.195,31.26,51.45,1.05,-10.09,7.03,1.31,174.22
0.138,46.2,51.49,0.24,-3.85,1.98,7.99,215.18
0.231,25.74,47.09,1.84,-14.25,7.41,6.81,206.09
0.168,43.32,39.49,0.04,-9.22,8.74,5.27,118.27
0.215,25.39,45.69,1.63,-14.36,1.77,4.86,243.42
0.211,45.16,49.29,1.6,-11.82,5.96,4.25,253.33
0.173,58.51,54.79,1.13,-1.22,1.99,5.84,273.33
0.188,44.23,47.9,1.02,-13.7,2.14,7.55,110.19
0.253,51.0,32.83,1.54,-8.35,8.23,0.24,237.65
0.165,33.51,59.08,0.5,-8.91,6.99,7.09,221.97
0.194,52.41,58.11,1.45,-7.3,7.72,9.82,50.99
0.202,49.39,42.98,1.37,-11.76,3.06,7.75,240.14
0.237,44.88,31.32,0.88,-11.06,1.56,2.1,208.74
0.225,29.21,55.65,1.43,-11.52,8.85,0.68,141.16
0.156,40.39,47.24,0.18,-4.19,9.53,7.24,199.4
0.181,27.53,40.6,0.06,-10.92,6.3,5.24,80.78
0.197,30.54,46.54,1.05,-12.94,8.48,8.58,264.58
0.201,43.74,52.89,1.58,-7.54,2.49,3.98,220.53
0.219,48.32,33.34,0.23,-9.97,9.85,1.49,60.93
0.225,24.1,52.36,1.88,-14.48,1.69,7.58,158.7
0.181,21.67,54.52,0.24,-8.13,3.06,8.55,160.94
0.161,57.43,50.21,0.27,-7.78,8.51,1.49,245.7
0.187,59.95,38.02,0.37,-5.28,1.96,7.94,94.97
0.224,40.72,30.83,0.39,-4.56,6.48,1.5,97.53
0.148,48.05,59.97,0.53,-3.1,1.51,4.77,281.08
0.203,41.89,40.48,1.44,-6.46,5.54,8.14,244.94
0.197,34.87,50.07,1.18,-9.93,2.62,5.58,130.92
0.2,49.37,55.34,1.32,-11.07,5.39,9.36,157.68
0.225,28.03,53.78,1.92,-6.34,6.51,5.85,202.02
0.204,49.86,42.77,1.02,-13.19,5.61,8.56,71.22
0.214,55.84,34.15,0.91,-6.34,9.82,6.83,198.71
0.216,43.79,40.89,1.94,-0.82,3.52,0.66,104.36
0.216,17.31,55.82,0.71,-1.55,5.51,0.7,268.8
0.172,24.99,51.66,0.07,-14.66,4.08,5.51,255.08
0.224,58.01,31.51,0.38,-5.95,5.61,4.64,267.28
0.181,51.11,43.58,0.44,-14.55,4.14,7.8,70.23
0.248,50.39,35.67,1.81,-13.15,3.89,3.26,299.41
0.181,31.16,52.32,0.69,-8.11,6.77,5.16,106.38
0.206,22.51,58.31,1.2,-8.21,4.85,9.11,108.86
0.18,24.96,51.32,0.71,-6.38,3.04,9.29,256.27
0.221,51.9,31.27,0.04,-13.93,4.1,3.32,262.76
0.183,52.9,55.04,0.97,-6.62,4.93,3.76,71.23
0.181,51.07,47.4,1.09,-7.07,2.45,8.3,219.0
0.158,35.09,40.64,0.14,-2.06,6.61,7.67,265.64
0.232,30.81,42.18,1.83,-13.38,5.03,6.47,84.93
0.239,30.11,37.92,1.89,-14.98,2.81,9.84,123.19
0.218,24.19,54.55,1.55,-9.13,4.93,3.32,258.1
0.211,22.22,45.48,0.68,-14.36,9.03,3.67,181.6
0.22,29.93,35.35,1.03,-8.01,7.67,7.98,210.86
0.24,18.59,37.48,0.36,-14.22,7.49,3.37,179.21
0.223,37.11,43.02,1.86,-6.95,2.24,1.0,170.25
0.21,20.05,48.08,1.01,-2.31,6.84,9.09,214.97
0.176,51.9,46.84,0.95,-2.94,8.76,5.49,273.8
0.157,38.73,51.34,0.6,-2.72,1.57,6.54,261.79
0.206,22.64,34.8,0.0,-9.21,3.99,9.03,276.44
0.213,44.81,48.88,1.76,-5.11,2.31,2.0,130.89
0.191,52.48,56.66,1.48,-3.27,1.85,6.14,197.57
0.153,27.94,59.76,0.03,-10.02,8.0,3.3,69.48
0.186,44.32,42.58,0.55,-13.19,9.51,6.98,283.46
0.176,57.09,37.84,0.16,-1.35,6.69,2.96,142.95
0.155,37.0,48.36,0.14,-11.5,2.19,8.79,166.46
0.162,48.82,51.33,0.38,-6.29,2.21,2.6,232.63
0.158,28.92,51.73,0.46,-2.39,7.14,7.71,267.62
