update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
1,1,6,0.127,60.0,60.0,0.08,0.0,1.0,9.03,300.0
1,1,7,0.168,60.0,60.0,0.64,0.0,1.0,8.2,300.0
1,1,8,0.175,60.0,60.0,0.71,0.0,1.0,0.1,300.0
1,1,9,0.22,60.0,60.0,1.48,0.0,1.0,4.85,300.0
1,1,10,0.197,60.0,60.0,1.07,0.0,1.0,7.11,300.0
1,1,11,0.162,60.0,60.0,0.52,0.0,1.0,0.1,300.0
1,1,12,0.12,60.0,60.0,0.0,0.0,1.0,6.18,300.0
1,1,13,0.12,60.0,60.0,0.0,0.0,1.0,0.1,300.0
1,1,14,0.12,60.0,60.0,0.0,0.0,1.0,0.94,300.0
1,2,0,0.316,60.0,30.0,2.0,-15.0,5.52,0.82,246.76
1,2,1,0.287,60.0,39.15,2.0,-15.0,4.19,2.35,113.53
1,2,2,0.314,60.0,37.11,2.0,-14.85,7.19,0.1,89.44
1,2,3,0.277,60.0,39.19,2.0,-15.0,6.0,0.1,300.0
1,2,4,0.291,60.0,34.57,2.0,-15.0,4.96,0.1,300.0
1,2,5,0.295,60.0,32.7,2.0,-15.0,3.75,0.1,300.0
1,2,6,0.298,60.0,30.0,2.0,-14.51,1.0,0.1,300.0
1,2,7,0.298,60.0,30.0,2.0,-5.03,1.07,0.1,247.73
1,2,8,0.298,60.0,30.0,2.0,-2.59,1.0,0.1,228.48
1,2,9,0.273,60.0,34.59,2.0,0.0,1.0,0.1,300.0
1,2,10,0.259,60.0,38.67,2.0,0.0,1.97,0.1,300.0
1,2,11,0.298,60.0,30.0,2.0,0.0,1.0,0.1,300.0
1,2,12,0.298,60.0,30.0,2.0,0.0,1.94,5.52,300.0
1,2,13,0.298,60.0,30.0,2.0,0.0,2.94,5.66,300.0
1,2,14,0.298,60.0,30.0,2.0,0.0,6.52,5.07,300.0
1,3,0,0.255,60.0,30.0,0.75,0.0,8.77,6.56,50.0
1,3,1,0.224,50.25,30.0,0.0,-1.02,9.53,10.0,50.0
1,3,2,0.23,46.08,58.47,1.82,0.0,10.0,5.21,84.35
1,3,3,0.268,20.56,60.0,1.86,-0.35,10.0,1.62,50.0
1,3,4,0.228,39.12,60.0,1.85,0.0,7.85,0.1,51.92
1,3,5,0.244,38.4,60.0,2.0,0.0,10.0,0.1,59.8
1,3,6,0.276,60.0,60.0,2.0,-9.95,6.36,0.1,169.12
1,3,7,0.26,59.5,60.0,2.0,-10.93,1.67,4.09,59.88
1,3,8,0.269,60.0,59.77,2.0,-10.56,7.42,1.34,265.51
1,3,9,0.243,60.0,60.0,2.0,-10.71,1.0,0.1,184.91
1,3,10,0.243,60.0,60.0,2.0,-15.0,1.0,0.1,119.7
1,3,11,0.243,60.0,60.0,2.0,-15.0,1.0,0.1,50.0
1,3,12,0.243,60.0,60.0,2.0,-15.0,1.0,0.1,50.0
1,3,13,0.241,60.0,59.5,2.0,-14.52,1.0,0.1,50.0
1,3,14,0.243,60.0,60.0,2.0,-15.0,1.0,2.6,50.0
2,0,0,0.265,50.97,32.03,1.56,0.0,4.19,6.9,50.0
2,0,1,0.296,53.52,30.0,2.0,0.0,10.0,6.51,50.0
2,0,2,0.3,43.88,30.0,2.0,0.0,8.86,10.0,50.0
2,0,3,0.298,38.97,30.0,2.0,0.0,1.0,10.0,50.0
2,0,4,0.298,60.0,30.0,2.0,0.0,1.0,10.0,50.0
2,0,5,0.296,54.77,30.0,2.0,0.0,1.0,10.0,50.0
2,0,6,0.299,38.67,30.0,2.0,0.0,1.0,10.0,50.0
