score,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.379,15.0,60.0,2.0,-15.0,5.52,0.1,50.0
0.335,60.0,39.76,2.0,-15.0,7.15,0.1,54.22
0.384,15.0,40.42,1.59,-15.0,10.0,0.1,50.0
0.421,15.0,30.0,2.0,-15.0,10.0,0.1,50.0
0.345,15.0,30.0,2.0,-15.0,1.0,0.1,300.0
0.357,15.0,32.5,2.0,-15.0,10.0,10.0,300.0
0.416,15.0,30.0,1.68,-15.0,9.99,0.1,50.0
0.332,15.0,30.0,1.59,0.0,10.0,7.69,233.7
0.297,15.0,60.0,0.87,-15.0,10.0,2.89,300.0
0.361,15.0,31.86,2.0,-15.0,5.57,10.0,183.37
0.339,15.0,30.0,1.94,0.0,1.0,1.59,145.87
