score,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.356,25.92,30.23,1.91,-14.94,9.62,0.1,85.86
0.393,15.93,30.23,1.91,-11.79,6.76,0.1,85.86
0.345,59.3,30.23,1.91,-14.94,6.76,0.1,85.86
0.35,15.93,30.23,0.05,-14.94,9.62,0.1,85.86
0.372,21.17,30.23,1.91,-14.94,6.76,0.1,85.86
0.378,15.93,30.23,1.91,-14.94,9.62,0.1,278.63
0.374,15.93,30.23,0.65,-14.94,6.76,0.1,85.86
0.389,15.93,30.23,1.91,-14.94,9.62,0.1,181.32
0.34,43.25,30.23,1.91,-14.94,6.76,0.1,85.86
0.368,15.93,46.11,1.91,-14.94,6.76,0.1,85.86
0.376,15.93,37.71,1.91,-14.94,9.62,0.1,85.86
0.378,15.93,30.23,1.91,-14.94,9.62,1.91,85.86
0.378,15.93,30.23,1.91,-14.94,9.62,0.1,285.27
0.38,15.93,30.23,1.91,-14.94,6.76,0.1,254.36
0.348,49.45,30.23,1.91,-14.94,9.62,0.1,85.86
0.397,15.93,30.23,1.91,-14.94,4.8,0.1,85.86
0.405,15.93,30.23,1.91,-14.48,9.62,0.1,85.86
0.386,15.93,30.23,1.91,-14.94,6.76,0.45,85.86
0.341,36.62,30.23,1.91,-14.94,6.76,0.1,85.86
0.391,15.93,30.23,1.91,-14.94,6.76,0.1,123.26
0.368,15.93,59.69,1.91,-14.94,6.76,0.1,85.86
0.365,15.93,30.23,1.91,-14.94,9.62,8.16,85.86
0.411,15.93,30.23,1.91,-14.94,6.76,0.1,63.31
0.346,33.61,30.23,1.91,-14.94,6.76,0.1,85.86
0.369,15.93,30.23,1.91,-14.94,6.76,3.7,85.86
0.382,15.93,37.55,1.91,-14.94,9.62,0.1,85.86
0.383,15.93,30.23,1.91,-14.94,6.76,0.1,162.74
0.351,15.93,30.23,1.91,-0.85,9.62,0.1,85.86
0.401,15.93,30.23,1.84,-14.94,9.62,0.1,85.86
0.401,15.93,30.23,1.91,-11.67,6.76,0.1,85.86
0.348,30.2,30.23,1.91,-14.94,6.76,0.1,85.86
0.385,18.78,30.23,1.91,-14.94,9.62,0.1,85.86
0.35,46.72,30.23,1.91,-14.94,9.62,0.1,85.86
0.348,35.29,30.23,1.91,-14.94,9.62,0.1,85.86
0.396,15.93,30.23,1.48,-14.94,9.62,0.1,85.86
0.398,15.93,30.23,1.5,-14.94,9.62,0.1,85.86
0.4,15.93,30.23,1.91,-13.01,9.62,0.1,85.86
0.365,15.93,30.23,1.91,-14.94,1.65,0.1,85.86
0.399,15.93,30.23,1.91,-14.94,8.1,0.1,85.86
0.407,15.93,30.23,1.87,-14.94,9.62,0.1,85.86
0.405,15.93,30.23,1.91,-14.55,6.76,0.1,85.86
0.39,15.93,30.23,1.91,-14.94,4.18,0.1,85.86
0.397,15.93,30.23,1.55,-14.94,9.62,0.1,85.86
0.365,15.93,30.23,1.91,-14.94,1.68,0.1,85.86
0.369,15.93,41.77,1.91,-14.94,6.76,0.1,85.86
0.387,15.93,30.23,1.91,-14.94,3.8,0.1,85.86
0.35,54.96,30.23,1.91,-14.94,6.76,0.1,85.86
0.349,15.93,30.23,1.91,-0.45,9.62,0.1,85.86
0.405,15.93,30.23,1.91,-13.01,9.62,0.1,85.86
0.368,15.93,30.23,1.91,-14.94,9.62,8.07,85.86
0.377,15.93,30.23,0.89,-14.94,6.76,0.1,85.86
0.382,15.93,30.23,1.91,-14.94,9.62,0.1,212.59
0.368,15.93,47.06,1.87,-14.94,6.76,0.1,85.86
0.39,15.93,39.49,1.87,-14.94,9.62,0.1,63.31
0.368,15.93,55.34,1.91,-14.94,6.76,0.1,85.86
0.37,15.93,30.23,1.87,-5.14,6.76,0.1,85.86
0.377,15.93,30.23,1.87,-14.94,6.76,1.18,85.86
0.359,15.93,30.23,1.91,-3.2,6.76,0.1,85.86
0.375,15.93,30.23,1.87,-14.94,6.76,0.1,296.35
0.401,15.93,30.23,1.87,-14.94,5.64,0.1,63.31
0.376,15.93,30.23,1.87,-14.94,9.62,7.74,63.31
0.395,15.93,30.23,1.91,-14.94,8.81,0.1,85.86
0.375,21.18,30.23,1.91,-14.94,9.62,0.1,85.86
0.389,15.93,30.23,1.87,-9.6,6.76,0.1,63.31
0.374,15.93,30.23,1.87,-14.94,6.76,0.1,296.6
0.384,15.93,53.13,1.87,-14.94,9.62,0.1,63.31
0.372,15.93,38.89,1.91,-14.94,6.76,0.1,85.86
0.398,15.93,30.23,1.91,-14.94,3.69,0.1,63.31
0.367,15.93,30.23,1.91,-14.94,6.76,6.45,85.86
0.366,15.93,30.23,1.87,-14.94,6.76,6.77,85.86
0.395,15.93,30.23,1.91,-14.94,8.3,0.1,85.86
0.405,15.93,30.23,1.91,-13.4,6.76,0.1,63.31
0.412,15.93,30.23,1.87,-14.94,9.62,0.1,64.33
0.409,15.93,30.23,1.71,-14.94,9.62,0.1,63.31
0.371,15.93,30.23,1.91,-14.94,9.62,3.6,63.31
0.364,15.93,30.23,1.87,-14.94,9.62,6.49,85.86
0.374,15.93,30.23,1.91,-14.94,9.62,4.71,63.31
0.403,15.93,30.23,1.91,-14.94,8,0.1,85.86
0.401,15.93,30.23,1.87,-14.94,8.32,0.1,85.86
0.375,15.93,30.23,1.87,-14.94,6.76,2.5,63.31
0.401,15.93,30.23,1.87,-14.94,5.07,0.1,85.86
0.406,15.93,30.23,1.87,-14.94,5.17,0.1,63.31
0.374,15.93,30.23,1.87,-14.94,6.76,6.31,63.31
0.387,19.98,30.23,1.87,-14.94,9.62,0.1,63.31
0.393,15.93,30.23,1.91,-10.67,9.62,0.1,85.86
0.351,35.38,30.23,1.91,-14.94,9.62,0.1,85.86
0.385,15.93,30.23,1.87,-10.95,6.76,0.1,85.86
0.368,33.16,30.23,1.91,-14.94,9.62,0.1,63.31
0.371,15.93,48.3,1.91,-14.94,9.62,0.1,85.86
0.411,15.93,30.23,1.87,-14.36,9.62,0.1,63.31
0.412,15.93,30.23,1.91,-14.94,8.94,0.1,63.31
0.398,18.95,30.23,1.91,-14.94,9.62,0.1,63.31
0.391,15.93,30.23,1.32,-14.94,9.62,0.1,85.86
0.386,19.3,30.23,1.91,-14.94,9.62,0.1,85.86
0.404,15.93,30.23,1.91,-14.94,5.48,0.1,63.31
0.381,15.93,30.23,1.87,-14.94,6.76,0.1,251.29
0.362,15.93,30.23,1.91,-2.94,9.62,0.1,85.86
0.376,15.93,30.23,0.72,-14.94,6.76,0.1,85.86
0.368,15.93,42.22,1.87,-14.94,6.76,0.1,85.86
0.388,15.93,30.23,1.91,-14.94,9.62,0.1,113.88
0.351,15.93,30.23,0.01,-14.94,9.62,0.1,85.86
0.387,15.93,30.23,1.87,-9.98,9.62,0.1,85.86
0.362,25.5,30.23,1.87,-14.94,6.76,0.1,63.31
0.405,15.93,30.23,1.87,-14.94,4.9,0.1,63.31
0.405,15.93,30.23,1.71,-14.94,6.76,0.1,63.31
0.386,15.93,40.76,1.87,-14.94,6.76,0.1,63.31
0.35,53.23,30.23,1.91,-14.94,9.62,0.1,85.86
0.371,15.93,30.23,1.91,-14.94,6.76,5.05,85.86
0.406,15.93,30.23,1.97,-14.94,6.76,0.1,85.86
0.365,15.93,30.23,1.91,-14.94,9.62,7.44,85.86
0.373,15.93,44.12,1.91,-14.94,9.62,0.1,85.86
0.355,15.93,30.23,0.04,-14.94,9.62,0.1,64.33
0.413,15.93,30.23,1.71,-14.94,9.62,0.1,64.33
0.381,15.93,30.23,1.91,-14.94,8.94,0.1,240.47
0.38,23.67,30.23,1.87,-14.94,9.62,0.1,63.31
0.404,15.93,30.23,1.87,-11.77,8.94,0.1,64.33
0.384,15.93,30.23,1.91,-14.94,9.62,1.35,63.31
0.381,15.93,30.23,1.91,-14.94,8.94,0.1,166.12
0.394,15.93,37.54,1.91,-14.94,8.94,0.1,64.33
0.362,57.64,30.23,1.87,-14.94,8.94,0.1,64.33
0.413,15.93,30.23,1.91,-14.94,7.39,0.1,64.33
0.365,15.93,30.23,1.87,-14.94,9.62,6.48,64.33
0.386,15.93,30.23,1.87,-14.94,8.94,0.1,185.23
0.371,15.93,30.23,1.91,-14.94,9.62,6.2,63.31
0.391,15.93,30.23,1.91,-14.94,9.62,0.1,118
0.395,15.93,30.23,0.85,-14.94,9.62,0.1,63.31
0.406,17.14,30.23,1.91,-14.94,9.62,0.1,63.31
0.385,15.93,30.23,1.87,-14.94,2.3,0.1,63.31
0.364,15.93,30.23,1.87,-3.06,8.94,0.1,63.31
0.359,43.73,30.23,1.91,-14.94,9.62,0.1,64.33
0.373,15.93,30.23,1.91,-14.94,9.62,8.58,63.31
0.36,30.46,30.23,1.91,-14.94,9.62,0.1,64.33
0.406,15.93,30.23,1.69,-14.94,9.62,0.1,63.31
0.392,15.93,39.35,1.91,-14.94,9.62,0.1,63.31
0.384,15.93,52.61,1.91,-14.94,8.94,0.1,63.31
0.369,39.49,30.23,1.91,-14.94,9.62,0.1,63.31
0.367,15.93,30.23,1.91,-14.94,8.94,9.92,64.33
0.397,15.93,30.23,1.87,-14.94,8.94,0.1,94.45
0.379,15.93,30.23,1.91,-14.94,9.62,1.98,64.33
0.401,15.93,30.23,1.91,-12.43,8.94,0.1,63.31
0.387,15.93,30.23,1.91,-14.94,8.94,0.1,140.66
0.358,41.47,30.23,1.87,-14.94,8.94,0.1,64.33
0.412,15.93,30.23,1.87,-14.94,7.71,0.1,63.31
0.4,15.93,30.23,1.87,-11.34,8.94,0.1,64.33
0.395,15.93,30.23,1.87,-14.94,3.65,0.1,64.33
0.41,15.93,30.23,1.91,-14.94,9.62,0.14,63.31
0.359,58.55,30.23,1.87,-14.94,8.94,0.1,63.31
0.411,15.93,30.23,1.91,-14.94,8.33,0.1,64.33
0.365,15.93,30.23,1.91,-14.94,8.94,8.45,64.33
0.381,15.93,30.23,1.87,-14.94,9.62,0.1,226.37
0.415,15.93,30.23,1.87,-14.94,6.91,0.1,63.31
0.402,15.93,30.23,1.91,-14.94,8.94,0.1,104.9
0.373,15.93,30.23,0.22,-14.94,8.94,0.1,64.33
0.351,15.93,30.23,1.91,-1.19,8.94,0.1,63.31
0.37,15.93,30.23,1.91,-14.94,8.94,5.79,64.33
0.38,15.93,30.23,1.91,-6.56,8.94,0.1,64.33
0.377,15.93,30.23,1.87,-14.94,8.94,0.1,284.46
0.392,15.93,30.23,1.01,-14.94,9.62,0.1,64.33
0.401,15.93,34.11,1.87,-14.94,9.62,0.1,64.33
0.38,15.93,30.23,1.87,-14.94,9.62,0.1,186.61
0.39,15.93,30.23,1.91,-14.94,9.62,0.1,116.61
0.382,15.93,56.19,1.87,-14.94,8.94,0.1,63.31
0.387,15.93,30.23,1.91,-14.94,9.62,0.1,176.27
0.384,15.93,30.23,1.91,-14.94,8.94,0.1,209.85
0.37,15.93,30.23,1.91,-14.94,8.94,6.11,64.33
0.383,15.93,30.23,1.87,-14.94,9.62,0.1,294.38
0.371,15.93,30.23,1.87,-4.94,8.94,0.1,63.31
0.367,15.93,30.23,1.87,-14.94,1.56,0.1,63.31
0.355,15.93,30.23,1.87,-2.56,9.62,0.1,64.33
0.363,47.12,30.23,1.91,-14.94,8.94,0.1,63.31
0.386,15.93,44.14,1.91,-14.94,7.39,0.1,64.33
0.391,15.93,30.23,1.87,-14.94,7.39,0.1,188.44
0.376,15.93,30.23,0.21,-14.94,7.39,0.1,63.31
0.393,15.93,35.49,1.91,-14.94,6.91,0.1,63.31
0.374,15.93,30.23,0.25,-14.94,7.39,0.1,64.33
0.352,15.93,30.23,1.91,-0.59,7.39,0.1,63.31
0.349,15.93,30.23,1.91,-0.5,7.39,0.1,64.33
0.384,15.93,39.64,1.91,-14.94,7.39,0.1,64.33
0.374,15.93,30.23,1.87,-14.94,7.39,2.73,64.33
0.361,45.72,30.23,1.91,-14.94,7.39,0.1,63.31
0.354,40.39,30.23,1.87,-14.94,6.91,0.1,64.33
0.374,15.93,30.23,0.3,-14.94,6.91,0.1,63.31
0.383,15.93,49.2,1.91,-14.94,7.39,0.1,63.31
0.375,15.93,30.23,1.91,-14.94,7.39,0.1,271.44
0.374,15.93,30.23,1.91,-14.94,7.39,3.54,63.31
0.377,15.93,30.23,1.91,-14.94,7.39,0.1,261.97
0.388,15.93,30.23,1.91,-14.94,7.39,0.1,144.2
0.406,17.51,30.23,1.87,-14.94,6.91,0.1,63.31
0.364,29.84,30.23,1.87,-14.94,7.39,0.1,64.33
0.387,15.93,30.23,1.91,-14.94,2.47,0.1,64.33
0.381,15.93,47.01,1.91,-14.94,6.91,0.1,64.33
0.358,33.6,30.23,1.91,-14.94,6.91,0.1,63.31
0.363,15.93,30.23,1.87,-14.94,7.39,9.45,64.33
0.394,15.93,30.23,1.87,-14.94,7.39,0.1,112.17
0.389,15.93,30.23,1.91,-14.94,6.91,0.1,127.62
0.379,15.93,55.44,1.91,-14.94,6.91,0.1,64.33
0.417,15.93,30.23,1.87,-14.94,6.91,0.1,59.36
0.421,15.93,30.23,1.91,-14.94,6.91,0.1,51.25
0.358,44.18,30.23,1.87,-14.94,6.91,0.1,64.33
0.38,15.93,52.95,1.87,-14.94,7.39,0.1,63.31
0.406,15.93,30.23,1.87,-12.4,6.91,0.1,64.33
0.407,15.79,30.23,1.91,-14.94,6.91,0.1,64.33
0.405,15.93,30.23,1.91,-13.58,7.39,0.1,63.31
0.353,15.93,30.23,1.87,-14.94,1.18,0.1,63.31
0.352,15.93,30.23,1.87,-1.58,7.39,0.1,64.33
0.4,15.93,30.23,1.87,-14.94,3.57,0.1,64.33
0.383,15.93,30.23,1.87,-14.94,6.91,0.1,187.74
0.409,15.93,30.23,1.87,-14.94,7.9,0.1,64.33
0.355,35.01,30.23,1.87,-14.94,7.39,0.1,64.33
0.356,43.81,30.23,1.87,-14.94,6.91,0.1,63.31
0.409,15.93,30.23,1.87,-14.94,7.39,0.1,78.85
0.374,15.93,30.23,1.91,-14.94,7.39,3.34,63.31
0.408,15.79,30.23,1.91,-14.94,6.91,0.1,64.33
0.374,15.93,30.23,1.87,-14.94,7.39,2.25,63.31
0.397,15.93,33.63,1.87,-14.94,6.91,0.1,63.31
0.383,15.93,30.23,1.91,-14.94,6.91,0.1,199.81
0.401,15.93,30.23,1.87,-10.71,7.39,0.1,64.33
0.368,15.93,30.23,1.87,-14.94,6.91,9.49,63.31
0.387,15.93,30.23,1.87,-14.94,6.91,0.1,134.52
0.382,15.93,30.23,1.87,-8.32,7.39,0.1,63.31
0.376,15.93,50.27,1.91,-14.94,6.91,0.1,63.31
0.359,30.7,30.23,1.87,-14.94,6.91,0.1,63.31
0.377,15.93,55.16,1.87,-14.94,7.39,0.1,63.31
0.379,15.93,53.5,1.91,-14.94,6.91,0.1,63.31
0.368,15.93,30.23,1.91,-14.94,6.91,4.63,63.31
0.365,15.93,30.23,1.87,-14.94,7.39,8.26,63.31
0.405,15.93,30.23,1.87,-14.94,4.96,0.1,64.33
0.377,15.93,49.79,1.91,-14.94,6.91,0.1,64.33
0.386,15.93,30.23,1.91,-14.94,7.39,0.1,150.5
