update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
1,1,6,0.175,60.0,60.0,1.16,0.0,1.75,10.0,300.0
1,1,7,0.2,60.0,55.47,1.82,0.0,1.0,10.0,300.0
1,1,8,0.201,60.0,60.0,2.0,0.0,1.0,2.82,300.0
1,1,9,0.208,60.0,49.28,2.0,0.0,1.0,8.24,300.0
1,1,10,0.205,60.0,59.56,2.0,0.0,1.0,10.0,300.0
1,1,11,0.201,60.0,60.0,2.0,0.0,1.0,4.19,300.0
1,1,12,0.172,60.0,56.75,1.13,0.0,1.0,10.0,300.0
1,1,13,0.176,56.96,60.0,1.08,0.0,1.0,3.38,300.0
1,1,14,0.124,46.94,59.56,0.21,0.0,1.0,5.88,300.0
1,2,0,0.243,60.0,30.0,2.0,-15.0,5.51,0.82,246.81
1,2,1,0.232,60.0,43.14,2.0,-15.0,3.95,2.95,104.07
1,2,2,0.266,60.0,42.72,2.0,-14.94,7.24,0.1,66.61
1,2,3,0.235,60.0,47.82,2.0,-15.0,6.53,0.1,300.0
1,2,4,0.23,60.0,47.88,2.0,-15.0,5.43,0.1,300.0
1,2,5,0.228,60.0,51.31,2.0,-15.0,4.03,0.1,300.0
1,2,6,0.21,60.0,44.73,2.0,-15.0,1.0,0.1,300.0
1,2,7,0.208,60.0,51.23,2.0,-7.57,1.0,0.1,300.0
1,2,8,0.204,60.0,57.57,2.0,-6.43,1.0,0.1,300.0
1,2,9,0.201,60.0,60.0,2.0,-4.17,1.0,0.1,300.0
1,2,10,0.216,60.0,60.0,2.0,-4.29,2.73,0.1,300.0
1,2,11,0.203,60.0,56.67,2.0,0.0,1.0,2.19,300.0
1,2,12,0.22,60.0,33.19,2.0,0.0,3.31,10.0,300.0
1,2,13,0.226,60.0,30.0,2.0,0.0,4.7,10.0,300.0
1,2,14,0.207,60.0,46.46,2.0,0.0,8.84,10.0,300.0
1,3,0,0.195,60.0,30.0,0.75,0.0,8.77,6.56,50.0
1,3,1,0.168,54.7,30.0,0.0,-1.98,10.0,10.0,50.0
1,3,2,0.195,56.76,60.0,1.67,0.0,10.0,4.73,74.52
1,3,3,0.214,31.34,60.0,1.61,-1.4,10.0,1.39,50.0
1,3,4,0.181,50.82,60.0,1.44,0.0,10.0,0.1,73.37
1,3,5,0.204,49.27,60.0,2.0,0.0,10.0,0.1,105.77
1,3,6,0.237,60.0,60.0,2.0,-12.64,10.0,0.1,240.05
1,3,7,0.237,60.0,60.0,2.0,-13.64,6.57,4.7,140.5
1,3,8,0.225,60.0,60.0,2.0,-12.82,10.0,2.52,300.0
1,3,9,0.201,60.0,60.0,2.0,-13.63,1.0,0.1,272.22
1,3,10,0.233,60.0,60.0,2.0,-15.0,4.44,0.1,227.16
1,3,11,0.235,60.0,60.0,2.0,-15.0,2.18,0.65,90.24
1,3,12,0.201,60.0,60.0,2.0,-15.0,1.0,0.1,50.0
1,3,13,0.201,60.0,60.0,2.0,-15.0,1.0,2.97,50.0
1,3,14,0.201,60.0,60.0,2.0,-15.0,1.0,8.83,50.0
2,0,0,0.207,51.03,32.04,1.56,0.0,4.18,6.9,50.0
2,0,1,0.227,54.0,30.0,2.0,0.0,10.0,6.59,50.0
2,0,2,0.226,45.27,30.0,2.0,0.0,10.0,10.0,50.0
2,0,3,0.225,39.45,30.0,2.0,0.0,1.0,10.0,50.0
2,0,4,0.226,60.0,30.0,2.0,0.0,5.47,10.0,50.0
2,0,5,0.223,55.18,30.0,2.0,0.0,5.17,10.0,50.0
2,0,6,0.226,36.63,30.0,2.0,0.0,1.0,10.0,50.0
2,0,7,0.229,32.75,30.0,2.0,0.0,1.0,10.0,50.0
2,0,8,0.186,28.29,30.0,0.35,0.0,1.0,10.0,50.0
2,0,9,0.184,25.28,30.0,0.0,0.0,1.0,10.0,50.0
2,0,10,0.206,47.98,30.0,1.24,0.0,1.0,10.0,50.0
2,0,11,0.218,20.37,30.0,1.11,0.0,1.0,10.0,50.0
2,0,12,0.252,16.87,30.0,1.76,0.0,1.0,10.0,50.0
2,0,13,0.251,15.0,30.0,1.1,0.0,1.0,10.0,50.0
2,0,14,0.236,15.0,30.0,0.54,0.0,1.0,10.0,50.0
2,1,0,0.143,60.0,58.04,0.48,-13.59,1.0,1.25,50.0
2,1,1,0.166,60.0,30.0,0.01,-11.81,1.0,0.1,50.0
2,1,2,0.235,60.0,30.0,0.15,-9.74,10.0,0.1,50.0
2,1,3,0.182,60.0,30.0,0.35,0.0,10.0,0.1,50.0
2,1,4,0.166,60.0,30.0,0.0,0.0,10.0,0.1,50.0
2,1,5,0.181,60.0,30.0,0.26,0.0,10.0,0.1,50.0
2,1,6,0.14,60.0,40.64,0.22,0.0,10.0,0.1,50.0
2,1,7,0.136,60.0,44.04,0.17,0.0,10.0,0.1,50.0
2,1,8,0.151,60.0,38.17,0.18,0.0,10.0,0.1,50.0
2,1,9,0.2,21.99,59.8,0.24,-3.45,10.0,0.1,50.0
2,1,10,0.221,41.1,60.0,1.06,-5.36,10.0,0.1,50.0
2,1,11,0.21,57.74,54.63,0.73,-15.0,10.0,3.72,50.0
