score,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.23,36.69,50.86,2.35,-1.47,7.45,7.64,128.68
0.178,34.69,41.59,0.19,-7.57,6.53,2.1,59.67
0.174,46.9,53.42,0.95,-0.77,4.08,5.35,208.25
0.174,46.45,47.48,0.52,-5.0,7.75,1.5,282.18
0.22,31.9,53.4,1.93,-7.06,8.65,8.23,201.76
0.193,41.44,53.69,0.75,-6.0,4.79,1.67,150.81
0.175,41.03,34.3,0.74,-0.34,1.62,1.33,291.7
0.177,58.51,40.06,0.51,-3.91,4.94,9.53,82.08
0.208,53.35,30.75,1.04,-6.99,2.48,7.97,93.4
0.27,43.82,33.88,3.88,-3.29,1.44,1.88,206.18
0.254,42.68,39.06,3.15,-1.16,5.23,2.31,183.48
0.267,47.89,36.29,3.66,-4.58,6.91,4.59,159.67
0.198,36.3,56.75,0.99,-7.51,4.27,9.73,187.97
0.214,34.38,55.19,1.45,-9.79,7.59,9.62,273.7
0.2,31.13,43.86,0.95,-6.97,2.69,7.86,120.06
0.241,58.98,45.75,2.86,-2.12,7.13,8.64,81.83
0.178,44.87,46.42,0.55,-2.67,5.09,6.24,265.84
0.213,51.25,53.13,1.46,-5.53,9.31,3.95,167.8
0.204,33.9,50.07,1.13,-8.35,8.83,1.85,197.31
0.283,37.99,44.52,4.59,-2.26,7.91,1.02,76.76
0.27,53.13,44.36,4.23,-6.25,6.66,2.75,150.26
0.225,44.95,35.24,1.93,-6.44,3.17,7.62,201.63
0.227,43.0,47.23,2.24,-6.68,2.99,7.02,53.33
0.213,33.05,47.02,1.45,-7.13,7.92,9.92,183.0
0.268,30.08,48.04,3.78,-8.19,3.19,2.16,246.05
0.216,57.93,54.08,1.92,-2.19,5.91,4.16,164.1
0.276,34.01,59.15,4.12,-7.91,6.8,1.14,73.79
0.207,34.4,47.11,1.6,-1.64,6.47,8.58,290.8
0.229,33.39,39.74,2.0,-6.34,3.15,7.1,94.74
0.241,51.13,41.66,2.65,-3.44,6.83,2.48,166.5
0.258,40.1,59.37,3.15,-6.69,3.25,0.23,69.92
0.246,54.36,37.19,3.21,-0.49,2.09,9.35,97.4
0.27,56.56,51.86,4.11,-6.44,3.61,5.96,204.55
0.23,55.79,33.65,2.02,-7.75,4.21,2.71,79.97
0.259,39.16,59.85,3.46,-4.1,8.2,6.48,166.02
0.264,45.49,31.45,3.72,-6.43,8.5,4.19,220.42
0.228,43.08,34.66,2.6,-0.35,3.21,1.99,260.79
0.238,41.41,45.32,2.81,-4.18,8.26,4.14,176.59
0.26,32.49,56.3,3.37,-6.66,2.6,5.34,93.69
0.231,40.97,46.48,2.45,-4.45,9.99,2.23,161.34
0.24,31.61,54.29,2.93,-0.74,6.92,4.81,182.46
0.255,43.54,40.01,3.02,-5.83,8.38,8.7,134.48
0.183,50.75,42.92,1.22,-0.11,3.14,6.64,240.61
0.211,50.85,32.65,1.43,-3.17,3.3,9.69,160.53
0.229,46.56,45.11,2.16,-5.35,9.25,0.33,292.44
0.264,33.44,42.92,3.46,-2.0,6.92,4.95,272.59
0.271,43.04,37.42,3.9,-4.36,2.21,3.37,72.32
0.262,46.24,34.5,3.58,-4.44,9.74,0.22,229.03
0.253,36.11,31.03,3.14,-4.54,3.72,5.12,63.77
0.276,42.82,47.31,4.37,-1.53,8.17,9.23,154.52
0.24,43.47,30.28,2.29,-4.91,6.0,9.54,70.56
0.271,39.32,42.78,4.14,-3.47,8.24,1.11,132.78
0.265,30.54,57.71,3.6,-6.4,5.54,0.2,245.88
0.259,57.54,37.72,3.51,-4.88,7.0,5.77,181.31
0.185,47.72,33.21,0.44,-6.87,1.8,3.85,70.39
0.156,34.98,51.16,0.12,-4.11,4.14,7.54,250.3
0.219,33.47,41.99,1.77,-3.62,3.92,6.5,258.13
0.266,40.08,47.66,4.08,-0.17,8.82,9.75,297.05
0.169,31.93,47.92,0.06,-9.06,2.35,9.82,216.85
0.23,49.2,31.5,2.18,-2.03,5.05,0.42,141.16
0.279,30.89,37.99,4.31,-2.94,3.4,5.55,150.36
0.278,51.07,43.32,4.36,-0.73,8.71,1.37,120.53
0.286,57.14,58.15,4.76,-9.88,4.1,4.44,150.36
0.286,30.86,37.35,4.73,-0.91,2.17,0.59,227.92
0.294,35.29,38.93,4.99,-1.17,2.4,3.78,151.81
0.19,31.78,44.68,0.96,-1.83,8.99,6.24,105.64
0.28,45.63,42.65,4.62,-0.66,5.87,2.67,112.18
0.265,35.85,43.37,3.61,-9.66,7.42,3.23,140.35
0.265,59.99,35.57,3.76,-6.09,8.81,8.03,99.79
0.294,30.31,59.66,4.95,-7.56,3.25,7.74,251.1
0.289,43.16,51.99,4.78,-1.96,5.03,8.67,130.73
0.279,31.85,30.21,3.98,-7.48,4.66,7.0,55.72
0.196,45.44,33.64,0.63,-4.3,7.58,3.68,103.58
0.232,44.05,42.29,2.47,-0.66,6.74,1.05,80.75
0.274,30.94,48.17,3.86,-5.1,4.69,8.91,57.36
0.274,59.03,49.25,4.13,-2.3,8.96,1.13,130.01
0.249,47.94,38.79,2.96,-0.99,7.06,0.71,80.78
0.27,59.21,32.11,4.21,-0.13,2.46,7.07,252.01
0.264,58.54,55.29,3.74,-2.3,8.0,1.0,134.45
0.287,55.65,52.14,4.76,-1.59,6.87,5.38,76.96
0.124,43.01,58.86,0.23,-0.36,1.84,7.68,82.43
0.21,39.49,39.19,1.78,-1.41,2.63,8.73,143.76
0.264,32.15,56.34,3.84,-5.53,6.89,6.8,149.97
0.239,46.45,42.11,2.39,-2.97,4.74,4.1,242.95
0.23,38.77,40.38,2.14,-7.72,8.84,4.06,132.08
0.252,31.87,36.71,3.02,-9.52,9.74,9.96,85.3
0.211,31.51,42.59,1.33,-8.35,1.93,4.93,269.2
0.223,59.58,40.16,1.98,-3.47,4.46,9.06,248.29
0.26,47.73,49.77,3.56,-3.39,4.16,5.45,123.88
0.221,38.51,50.22,2.14,-1.59,2.98,2.68,266.26
0.174,40.74,59.17,0.66,-1.43,5.97,5.41,183.36
0.224,35.47,53.27,2.02,-3.74,6.78,8.69,281.69
0.231,46.12,36.18,2.63,-0.01,3.63,2.44,235.07
0.261,56.72,35.86,3.56,-0.46,6.07,8.86,221.04
0.213,50.03,34.06,1.13,-7.6,4.35,1.36,98.7
0.186,54.53,37.88,0.29,-8.3,3.22,1.63,132.87
0.224,38.89,53.47,2.06,-2.42,7.44,3.43,112.36
0.161,58.96,49.75,0.52,-2.32,1.27,6.21,267.69
0.163,31.55,46.77,0.31,-1.76,7.97,1.58,132.01
0.244,38.18,44.76,2.66,-7.23,7.39,2.02,62.59
0.294,54.23,34.82,4.77,-3.2,4.17,2.58,157.82
0.2,35.72,39.48,0.96,-9.8,5.29,7.47,253.26
0.262,38.57,54.92,3.63,-2.94,5.2,5.34,81.98
0.214,55.71,49.67,1.85,-6.03,4.82,4.24,92.9
0.278,36.88,34.93,3.62,-9.55,4.89,0.53,86.19
0.202,42.11,37.18,0.94,-5.46,4.22,2.03,119.86
0.229,34.26,47.9,2.19,-4.63,6.16,8.68,136.93
0.213,46.78,38.96,1.47,-5.99,4.17,6.91,155.78
0.241,31.5,30.01,2.12,-5.9,6.36,3.47,267.69
0.194,48.35,51.88,0.75,-7.61,4.65,6.15,94.39
0.267,53.44,39.79,3.75,-3.36,1.81,6.77,249.64
0.179,59.91,40.17,0.18,-6.42,6.27,5.45,57.82
0.282,30.94,43.18,4.39,-9.29,8.47,5.41,270.68
0.243,40.69,54.48,2.78,-8.43,2.81,9.71,126.08
0.241,31.3,43.23,2.91,-3.09,1.01,1.97,51.49
0.21,36.27,49.14,1.53,-8.06,7.86,5.38,209.44
0.175,54.1,37.13,0.3,-3.36,8.16,5.23,252.19
0.238,40.84,51.45,2.63,-6.73,7.03,1.31,174.22
0.167,50.8,51.49,0.6,-2.57,1.98,7.99,215.18
0.278,37.16,47.09,4.6,-9.5,7.41,6.81,206.09
0.173,48.88,39.49,0.11,-6.15,8.74,5.27,118.27
0.272,36.93,45.69,4.07,-9.57,1.77,4.86,243.42
0.272,50.1,49.29,3.99,-7.88,5.96,4.25,253.33
0.234,59.01,54.79,2.82,-0.81,1.99,5.84,273.33
0.231,49.49,47.9,2.54,-9.13,2.14,7.55,110.19
0.274,54.0,32.83,3.86,-5.57,8.23,0.24,237.65
0.206,42.34,59.08,1.26,-5.94,6.99,7.09,221.97
0.263,54.94,58.11,3.61,-4.87,7.72,9.82,50.99
0.256,52.93,42.98,3.42,-7.84,3.06,7.75,240.14
0.232,49.92,31.32,2.19,-7.38,1.56,2.1,208.74
0.274,39.47,55.65,3.57,-7.68,8.85,0.68,141.16
0.167,46.92,47.24,0.45,-2.8,9.53,7.24,199.4
0.178,38.35,40.6,0.15,-7.28,6.3,5.24,80.78
0.236,40.36,46.54,2.63,-8.63,8.48,8.58,264.58
0.27,49.16,52.89,3.95,-5.02,2.49,3.98,220.53
0.201,52.21,33.34,0.58,-6.65,9.85,1.49,60.93
0.284,36.07,52.36,4.71,-9.65,1.69,7.58,158.7
0.183,34.44,54.52,0.59,-5.42,3.06,8.55,160.94
0.188,58.29,50.21,0.68,-5.19,8.51,1.49,245.7
0.187,59.97,38.02,0.91,-3.52,1.96,7.94,94.97
0.213,47.15,30.83,0.97,-3.04,6.48,1.5,97.53
0.193,52.03,59.97,1.32,-2.07,1.51,4.77,281.08
0.262,47.93,40.48,3.6,-4.3,5.54,8.14,244.94
0.248,43.25,50.07,2.94,-6.62,2.62,5.58,130.92
0.254,52.91,55.34,3.3,-7.38,5.39,9.36,157.68
0.283,38.68,53.78,4.8,-4.23,6.51,5.85,202.02
0.237,53.24,42.77,2.56,-8.8,5.61,8.56,71.22
0.235,57.23,34.15,2.27,-4.23,9.82,6.83,198.71
0.283,49.19,40.89,4.85,-0.54,3.52,0.66,104.36
0.212,31.54,55.82,1.78,-1.03,5.51,0.7,268.8
0.172,36.66,51.66,0.17,-9.77,4.08,5.51,255.08
0.208,58.67,31.51,0.96,-3.97,5.61,4.64,267.28
0.205,54.07,43.58,1.1,-9.7,4.14,7.8,70.23
0.286,53.59,35.67,4.52,-8.77,3.89,3.26,299.41
0.216,40.78,52.32,1.72,-5.41,6.77,5.16,106.38
0.243,35.01,58.31,3.01,-5.47,4.85,9.11,108.86
0.22,36.64,51.32,1.78,-4.26,3.04,9.29,256.27
0.186,54.6,31.27,0.1,-9.29,4.1,3.32,262.76
0.236,55.27,55.04,2.42,-4.41,4.93,3.76,71.23
0.241,54.05,47.4,2.73,-4.71,2.45,8.3,219.0
0.161,43.39,40.64,0.36,-1.37,6.61,7.67,265.64
0.284,40.54,42.18,4.58,-8.92,5.03,6.47,84.93
0.282,40.07,37.92,4.73,-9.99,2.81,9.84,123.19
0.271,36.13,54.55,3.88,-6.09,4.93,3.32,258.1
0.22,34.81,45.48,1.69,-9.57,9.03,3.67,181.6
0.241,39.95,35.35,2.57,-5.34,7.67,7.98,210.86
0.202,32.39,37.48,0.89,-9.48,7.49,3.37,179.21
0.281,44.74,43.02,4.64,-4.63,2.24,1.0,170.25
0.232,33.37,48.08,2.52,-1.54,6.84,9.09,214.97
0.23,54.6,46.84,2.38,-1.96,8.76,5.49,273.8
0.192,45.82,51.34,1.49,-1.81,1.57,6.54,261.79
0.156,35.09,34.8,0.0,-6.14,3.99,9.03,276.44
0.277,49.87,48.88,4.4,-3.41,2.31,2.0,130.89
0.256,54.99,56.66,3.7,-2.18,1.85,6.14,197.57
0.176,38.63,59.76,0.08,-6.68,8.0,3.3,69.48
0.214,49.55,42.58,1.38,-8.79,9.51,6.98,283.46
0.164,58.06,37.84,0.4,-0.9,6.69,2.96,142.95
0.177,44.67,48.36,0.36,-7.67,2.19,8.79,166.46
0.193,52.54,51.33,0.96,-4.19,2.21,2.6,232.63
0.195,39.28,51.73,1.16,-1.59,7.14,7.71,267.62
