score,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.29,60.0,40.0,3.0,-25.0,1.0,10.0,148.45
0.29,60.0,58.61,3.0,0.0,1.0,2.4,158.98
0.3,40.0,50.7,3.0,-25.0,5.0,9.35,100.0
0.32,56.11,40.0,3.0,-25.0,5.0,1.0,100.0
0.29,46.77,55.66,3.0,-21.9,5.0,1.0,191.3
0.29,40.0,60.0,3.0,-25.0,5.0,10.0,100.0
0.31,60.0,40.0,3.0,-25.0,5.0,1.0,300.0
0.29,48.15,45.97,3.0,-25.0,1.0,10.0,296.97
0.28,50.25,52.41,3.0,-12.27,2.12,6.63,231.0
0.29,60.0,40.42,2.23,-24.8,5.0,1.0,100.0
