score,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.36,45.48,54.05,2.84,-21.83,4.46,1.54,176.15
0.35,45.86,48.01,2.91,-23.21,4.13,5.28,125.97
0.34,55.05,49.91,2.55,-24.9,3.66,7.91,165.33
0.36,43.07,45.92,2.95,-23.82,4.35,2.47,203.82
0.36,51.44,41.55,2.93,-22.23,2.97,1.27,181.16
0.35,53.1,46.12,2.99,-22.28,3.26,2.65,159.09
0.34,44.61,41.63,2.86,-9.07,2.48,5.53,119.38
0.33,49.21,42.59,2.35,-8.22,1.2,2.62,224.95
0.34,43.9,48.91,2.2,-24.15,3.85,3.85,172.28
0.35,46.72,45.28,2.85,-24.97,1.8,9.85,158.55
