score,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.24,58.96,40.13,2.71,-24.25,2.92,7.95,243.14
0.21,58.96,54.29,2.8,-24.51,1.76,3.84,208.07
0.2,58.96,54.29,2.71,-24.25,1.76,3.84,176.88
0.21,58.52,54.29,2.8,-24.25,1.77,3.84,273.15
0.23,57.83,40.13,2.8,-24.51,1.76,7.95,276.54
0.22,59.83,54.29,2.8,-24.25,2.92,7.95,276.54
0.25,58.96,40.13,2.8,-24.25,2.92,2.62,273.15
0.22,58.96,40.13,2.8,-24.51,1.65,3.84,273.15
0.25,58.52,40.13,2.71,-24.25,4.74,7.95,276.54
0.19,58.52,54.29,2.06,-24.51,1.76,7.95,276.54
0.22,58.52,54.29,2.71,-24.51,2.92,3.84,262.0
0.23,58.52,54.29,2.71,-24.51,4.78,3.84,273.15
0.23,58.96,40.13,2.71,-24.51,1.76,7.95,100.79
0.22,50.84,40.13,2.8,-24.25,1.76,7.95,276.54
0.2,58.52,54.29,2.71,-24.25,1.76,4.19,273.15
0.24,58.52,40.13,2.8,-24.51,2.92,7.57,273.15
0.22,58.96,54.29,2.71,-24.25,2.92,7.95,246.29
0.22,58.52,54.29,2.71,-24.25,2.92,7.95,227.65
0.25,58.52,40.13,2.71,-24.51,3.39,3.84,273.15
0.24,58.96,40.13,2.71,-24.25,2.92,7.95,169.63
0.18,58.52,54.29,1.61,-24.25,2.92,3.84,276.54
0.23,58.52,40.13,2.71,-24.51,1.75,3.84,273.15
0.24,58.96,40.13,2.8,-24.51,2.7,7.95,276.54
0.22,58.52,57.36,2.71,-24.51,4.74,7.95,273.15
0.23,58.52,40.13,2.71,-20.29,3.39,3.84,273.15
0.23,58.52,49.86,2.71,-24.51,4.74,3.84,273.15
0.24,45.84,40.13,2.71,-24.51,3.39,7.95,276.54
0.25,58.52,40.13,2.71,-24.25,4.74,7.95,126.04
0.21,58.52,40.13,2.71,-3.2,3.39,7.95,276.54
0.25,58.52,40.13,2.9,-24.51,3.39,3.84,273.15
0.25,58.52,40.13,2.71,-24.51,4.74,3.84,283.24
0.25,58.52,40.13,2.71,-24.25,4.74,3.84,220.69
0.22,58.52,40.13,2.2,-24.25,3.39,7.95,273.15
0.24,40.46,40.13,2.71,-24.51,4.74,3.84,276.54
0.24,50.66,40.13,2.71,-24.25,4.74,3.84,273.15
0.21,58.52,40.13,2.71,-4.34,4.74,3.84,276.54
0.21,58.52,40.13,2.71,-3.21,4.74,3.84,276.54
0.21,58.52,40.13,2.71,-13.38,3.39,3.84,276.54
0.19,58.52,40.13,0.71,-24.51,4.74,3.84,276.54
0.22,58.52,54.86,2.71,-24.51,3.39,7.95,273.15
0.25,58.52,40.13,2.71,-24.25,4.74,7.95,200.62
0.25,53.97,40.13,2.71,-24.25,4.74,7.95,276.54
0.24,59.41,40.13,2.71,-24.25,4.74,7.95,273.15
0.22,58.52,40.13,2.71,-24.25,1.74,3.84,276.54
0.24,55.15,40.13,2.71,-24.51,3.39,3.84,276.54
0.24,59.58,40.13,2.71,-24.25,4.74,7.95,273.15
0.24,51.25,40.13,2.71,-24.25,3.39,7.95,276.54
0.2,58.52,40.13,1.49,-24.25,3.39,7.95,273.15
0.24,54.58,40.13,2.71,-24.25,4.74,7.95,276.54
0.25,58.52,40.13,2.71,-24.51,3.87,3.84,276.54
0.25,58.52,40.13,2.71,-24.51,4.74,3.84,264.1
0.21,58.52,40.13,2.71,-2.84,3.39,3.84,276.54
0.22,58.52,54.06,2.71,-24.25,3.39,7.95,276.54
0.23,43.27,40.13,2.71,-24.25,3.39,7.95,273.15
0.24,58.52,40.13,2.71,-24.51,4.17,7.95,273.15
0.25,46.0,40.13,2.71,-24.25,4.74,3.84,276.54
0.25,58.52,40.64,2.71,-24.25,4.74,7.95,276.54
0.23,58.52,52.13,2.71,-24.51,3.39,3.84,273.15
0.21,58.52,40.13,1.75,-24.51,3.39,7.95,276.54
0.24,58.52,40.13,2.71,-24.51,2.97,3.84,273.15
0.24,58.52,40.13,2.71,-24.51,3.39,7.95,212.06
0.24,57.39,40.13,2.71,-24.25,4.74,7.95,273.15
0.23,58.52,40.13,2.47,-24.25,3.39,3.84,273.15
0.19,58.52,40.13,0.5,-24.51,3.39,3.84,276.54
0.24,55.7,40.13,2.71,-24.51,3.39,7.95,273.15
0.21,58.52,40.13,2.71,-10.97,4.74,7.95,276.54
0.25,58.52,40.13,2.71,-24.51,4.74,3.09,273.15
0.21,58.52,40.13,2.71,-14.79,4.74,3.84,276.54
0.25,46.46,40.13,2.71,-24.51,4.74,3.84,273.15
0.24,58.52,40.13,2.71,-24.51,4.48,7.95,276.54
0.25,58.52,40.13,2.71,-24.51,4.74,8.69,273.15
0.24,49.41,40.13,2.71,-24.51,3.39,3.84,273.15
0.23,58.52,55.96,2.71,-24.25,4.74,3.84,276.54
0.21,58.52,40.13,2.71,-12.33,4.74,3.84,273.15
0.24,55.3,40.13,2.71,-24.25,3.39,7.95,276.54
0.22,58.52,52.67,2.71,-24.51,3.39,7.95,276.54
0.24,58.52,40.13,2.71,-24.51,4.19,3.84,273.15
0.24,58.52,40.13,2.71,-24.51,3.39,7.95,159.84
0.21,58.52,40.13,2.71,-4.09,3.39,7.95,273.15
0.21,58.52,40.13,1.35,-24.25,4.74,7.95,273.15
0.24,55.68,40.13,2.71,-24.25,3.39,7.95,273.15
0.24,50.9,40.13,2.71,-24.25,3.39,3.84,276.54
0.23,46.46,40.13,2.31,-24.51,4.74,8.69,273.15
0.24,58.52,40.13,2.71,-24.51,4.74,2.49,273.15
0.24,58.52,40.13,2.71,-24.51,4.74,8.69,272.6
0.21,46.46,40.13,2.71,-6.04,4.74,3.84,273.15
0.21,46.46,40.13,2.71,-1.35,4.74,8.69,273.15
0.25,58.52,40.43,2.71,-24.51,4.74,3.84,273.15
0.25,47.72,40.13,2.71,-24.51,4.74,3.84,273.15
0.24,46.46,40.13,2.71,-24.51,4.74,9.72,273.15
0.25,58.52,40.13,2.71,-24.51,4.74,5.96,273.15
0.24,46.46,40.13,2.71,-24.51,4.74,8.69,172.95
0.22,46.46,40.13,1.93,-24.51,4.74,8.69,273.15
0.22,46.46,40.13,2.71,-24.51,1.84,8.69,273.15
0.25,46.46,40.13,2.71,-24.51,4.74,8.69,155.52
0.24,58.52,40.13,2.71,-24.51,2.84,8.69,273.15
0.25,54.45,40.13,2.71,-24.51,4.74,8.69,273.15
0.23,58.52,42.08,2.71,-24.51,4.74,3.84,273.15
0.24,58.24,40.13,2.71,-24.51,4.74,3.84,273.15
0.24,46.46,40.13,2.71,-24.51,4.74,9.56,273.15
0.25,58.52,40.13,2.71,-24.51,4.74,2.14,273.15
0.21,58.52,40.13,1.72,-24.51,4.74,8.69,273.15
0.24,46.46,40.13,2.71,-24.51,4.74,8.69,240.62
0.24,46.46,40.13,2.71,-24.51,4.74,8.68,273.15
0.22,58.52,52.46,2.71,-24.51,4.74,8.69,273.15
0.26,46.46,40.13,2.71,-24.51,4.74,3.84,269.87
0.26,46.46,40.13,2.71,-24.51,4.74,1.2,273.15
0.24,58.52,40.13,2.71,-24.51,2.45,3.84,273.15
0.25,58.52,40.13,2.71,-24.51,4.74,3.84,137.4
0.21,58.52,40.13,1.46,-24.51,4.74,8.69,273.15
0.21,46.46,40.13,2.71,-11.98,4.74,3.84,273.15
0.25,46.46,40.13,2.71,-24.51,4.74,8.69,125.9
0.24,46.46,40.13,2.71,-24.51,2.68,3.84,273.15
0.25,47.32,40.13,2.71,-24.51,4.74,3.84,273.15
0.24,58.52,40.13,2.71,-24.51,4.92,8.69,273.15
0.22,46.46,40.13,2.71,-14.45,4.74,3.84,273.15
0.25,46.46,40.13,2.71,-24.51,4.74,8.69,121.49
0.26,58.52,40.13,2.71,-24.51,4.74,3.84,156.43
0.23,58.52,43.0,2.71,-24.51,4.74,8.69,273.15
0.19,58.52,40.13,0.12,-24.51,4.74,3.84,273.15
0.21,58.52,40.13,1.24,-24.51,4.74,3.84,273.15
0.24,46.46,40.13,2.61,-24.51,4.74,8.69,273.15
0.21,46.46,40.13,1.32,-24.51,4.74,8.69,273.15
0.25,51.03,40.13,2.71,-24.51,4.74,8.69,273.15
0.25,53.41,40.13,2.71,-24.51,4.74,8.69,273.15
0.24,46.46,40.13,2.71,-24.51,3.8,3.84,273.15
0.25,46.46,40.13,2.71,-24.51,4.74,3.84,188.88
0.23,46.46,44.06,2.71,-24.51,4.74,8.69,273.15
0.26,46.46,40.13,2.71,-24.51,4.74,8.69,103.6
0.24,58.52,40.13,2.71,-24.51,3.76,3.84,273.15
0.21,58.52,40.13,2.71,-1.52,4.74,8.69,273.15
0.24,43.13,40.13,2.71,-24.51,4.74,3.84,273.15
0.22,46.46,53.08,2.71,-24.51,4.74,8.69,273.15
0.24,59.08,40.13,2.71,-24.51,4.74,3.84,273.15
0.2,58.52,40.13,0.84,-24.51,4.74,8.69,273.15
0.24,58.52,40.13,2.71,-24.51,4.74,8.69,217.15
0.22,46.46,40.13,1.63,-24.51,4.74,3.84,273.15
0.23,58.52,52.39,2.71,-24.51,4.74,8.69,273.15
0.21,46.46,40.13,2.71,-10.86,4.74,3.84,273.15
0.2,58.52,40.13,0.85,-24.51,4.74,8.69,273.15
0.23,46.46,40.13,2.71,-24.51,1.64,3.84,273.15
0.25,46.46,40.13,2.71,-24.51,2.8,3.84,103.6
0.25,58.52,40.13,2.71,-24.51,4.74,8.69,180.44
0.26,46.46,40.13,2.71,-24.51,4.74,3.51,103.6
0.25,54.43,40.13,2.71,-24.51,4.74,8.69,103.6
0.23,58.52,48.01,2.71,-24.51,4.74,8.69,156.43
0.24,46.46,40.53,2.71,-24.51,4.74,8.69,156.43
0.24,46.46,40.13,2.71,-24.51,2.35,8.69,103.6
0.26,47.43,40.13,2.71,-24.51,4.74,3.84,103.6
0.22,58.52,40.13,2.71,-18.3,4.74,8.69,103.6
0.24,58.52,40.13,2.71,-24.51,4.74,8.69,293.89
0.24,46.46,40.13,2.71,-23.56,4.74,8.69,156.43
0.24,58.52,53.82,2.71,-24.51,4.74,3.84,156.43
0.26,58.52,40.13,2.71,-24.51,4.74,2.28,156.43
0.24,46.46,40.13,2.25,-24.51,4.74,8.69,103.6
0.25,58.52,40.13,2.71,-24.51,4.74,9.17,156.43
0.23,58.52,40.13,2.71,-24.51,1.98,8.69,156.43
0.24,46.46,47.78,2.71,-24.51,4.74,8.69,103.6
0.23,46.46,45.55,2.71,-24.51,4.74,8.69,156.43
0.25,58.52,40.13,2.71,-24.51,4.74,3.84,238.0
0.2,46.46,40.13,2.71,-4.85,4.74,8.69,156.43
0.24,58.52,40.13,2.71,-24.51,2.82,8.69,156.43
0.24,58.52,46.99,2.71,-24.51,4.74,8.69,103.6
0.24,58.52,40.13,2.13,-24.51,4.74,8.69,156.43
0.26,46.46,40.13,2.71,-24.51,4.74,3.84,126.13
0.23,46.46,52.0,2.71,-24.51,4.74,8.69,156.43
0.25,46.46,43.25,2.71,-24.51,4.74,8.69,103.6
0.25,46.46,40.13,2.71,-24.51,4.16,8.69,103.6
0.22,58.52,40.13,2.71,-24.51,1.38,3.84,156.43
0.25,58.52,40.13,2.71,-24.51,4.74,3.84,293.83
0.25,58.52,40.13,2.75,-24.51,4.74,3.84,156.43
0.25,46.46,40.13,2.71,-24.51,3.88,8.69,156.43
0.21,46.46,40.13,1.38,-24.51,4.74,8.69,156.43
0.25,58.52,40.13,2.1,-24.51,4.74,3.84,103.6
0.26,58.52,40.13,2.96,-24.51,4.74,3.84,103.6
0.25,58.52,40.13,2.71,-24.51,4.74,8.98,156.43
0.24,46.46,40.13,2.71,-24.51,2.28,3.84,156.43
0.23,58.52,54.77,2.71,-24.51,4.74,8.69,156.43
0.24,53.61,40.13,2.71,-24.51,4.74,8.69,156.43
0.24,58.52,40.13,2.71,-24.51,4.74,9.7,156.43
0.21,46.46,40.13,2.71,-13.26,4.74,3.84,103.6
0.22,46.46,40.13,2.71,-24.51,1.6,8.69,103.6
0.24,58.52,40.13,2.71,-24.51,2.31,3.84,156.43
0.21,46.46,40.13,0.87,-24.51,4.74,3.84,156.43
0.25,58.52,40.13,2.71,-24.51,4.74,5.47,103.6
0.25,58.52,40.13,2.71,-24.51,4.74,4.1,156.43
0.26,58.52,40.04,2.71,-24.51,4.74,3.84,103.6
0.22,58.52,40.13,0.92,-24.51,4.74,3.84,156.43
0.23,46.46,57.56,2.71,-24.51,4.74,3.84,156.43
0.25,51.45,40.13,2.71,-24.51,4.74,8.69,156.43
0.26,46.46,40.13,2.71,-24.51,4.74,2.93,103.6
0.26,46.46,40.13,2.71,-24.51,4.74,3.55,103.6
0.24,58.52,40.13,2.71,-24.51,4.74,3.84,260.74
0.26,46.46,40.13,2.71,-24.51,4.03,3.84,103.6
0.25,46.46,48.83,2.71,-24.51,4.74,3.84,103.6
0.26,59.02,40.13,2.71,-24.51,4.74,3.84,156.43
0.25,58.52,40.13,2.71,-24.51,4.74,7.76,156.43
0.25,46.46,40.13,2.44,-24.51,4.74,3.84,103.6
0.23,58.52,40.13,1.13,-24.51,4.74,3.84,103.6
0.26,46.46,40.13,2.71,-24.51,3.73,3.84,103.6
0.25,46.46,40.13,2.71,-24.51,3.73,3.84,138.92
0.25,59.02,40.13,2.71,-24.51,4.45,3.84,156.43
0.22,59.02,40.13,2.71,-24.51,1.37,3.84,103.6
0.25,46.46,40.13,2.71,-24.51,4.74,3.25,156.43
0.24,59.02,40.13,2.71,-24.51,3.35,3.84,156.43
0.23,59.02,50.63,2.71,-24.51,3.73,3.84,156.43
0.26,59.02,41.88,2.71,-24.51,4.74,3.84,156.43
0.27,46.46,40.13,2.71,-24.51,4.74,2.0,103.6
0.21,59.02,40.13,2.71,-3.76,3.73,3.84,156.43
0.25,46.46,44.1,2.71,-24.51,3.73,3.84,103.6
0.21,46.46,40.13,1.03,-24.51,3.73,3.84,103.6
0.25,59.02,40.13,2.71,-24.51,3.73,3.84,154.29
0.25,46.46,40.13,2.71,-24.51,4.74,7.27,103.6
0.25,46.46,40.13,2.71,-24.51,4.04,3.84,103.6
0.25,59.02,40.13,2.71,-24.51,4.74,3.84,261.8
0.25,46.46,40.13,2.71,-24.51,3.73,3.84,174.35
0.26,59.02,44.47,2.71,-24.51,4.74,3.84,103.6
0.26,46.54,40.13,2.71,-24.51,3.73,3.84,103.6
0.25,59.02,40.13,2.71,-24.51,4.74,9.09,156.43
0.21,46.46,40.13,0.74,-24.51,4.74,3.84,156.43
0.24,59.02,46.99,2.71,-24.51,3.73,3.84,156.43
0.25,59.02,40.13,2.71,-23.71,3.73,3.84,156.43
0.23,46.46,40.13,2.71,-24.51,2.12,3.84,156.43
0.24,59.02,40.13,2.71,-24.51,2.31,3.84,156.43
0.22,59.02,40.13,1.28,-24.51,3.73,3.84,156.43
0.23,59.02,40.13,1.47,-24.51,4.74,3.84,103.6
0.22,46.46,40.13,2.71,-16.75,4.74,3.84,156.43
0.2,46.46,40.13,0.41,-24.51,4.74,3.84,156.43
0.21,46.46,40.13,2.71,-11.8,4.74,3.84,103.6
0.24,46.46,40.13,2.71,-24.51,3.73,3.84,296.68
0.25,59.02,40.13,2.71,-24.51,4.74,3.84,184.97
0.25,59.02,40.13,2.71,-24.51,4.74,3.84,222.42
0.26,59.02,40.13,2.71,-24.51,4.74,3.84,133.62
0.25,50.94,40.13,2.71,-24.51,4.74,3.84,156.43
0.22,46.46,40.13,1.5,-24.51,3.73,3.84,156.43
0.23,46.46,48.69,2.71,-24.51,3.73,3.84,156.43
0.25,46.46,40.13,2.71,-24.51,4.74,3.84,247.49
0.22,59.02,40.13,0.9,-24.51,3.73,3.84,103.6
0.25,59.02,40.13,2.71,-24.51,4.74,3.84,161.8
0.26,59.02,40.13,2.71,-24.51,4.74,3.84,103.57
0.25,45.27,40.13,2.71,-24.51,3.73,3.84,156.43
0.21,59.02,40.13,2.71,-1.95,4.74,3.84,156.43
0.25,59.02,42.59,2.71,-24.51,4.74,3.84,103.6
0.25,59.02,44.07,2.71,-24.51,4.74,3.84,156.43
0.23,59.02,51.34,2.71,-24.51,4.74,3.84,156.43
0.24,46.46,40.13,2.12,-24.51,3.73,3.84,103.6
0.25,46.46,40.13,2.76,-24.51,3.73,3.84,156.43
0.23,59.02,40.13,2.71,-24.51,1.36,3.84,103.6
0.24,59.02,40.13,2.71,-24.51,3.73,6.78,103.6
0.25,46.46,40.13,2.71,-24.51,3.73,3.84,194.99
0.25,59.02,40.13,2.71,-24.51,4.74,3.84,174.79
0.21,59.02,40.13,2.71,-1.02,4.74,3.84,103.6
0.25,44.23,40.13,2.71,-24.51,4.74,3.84,156.43
0.25,59.02,40.13,2.71,-24.51,3.73,3.84,190.84
0.26,46.46,40.13,2.71,-24.51,4.74,3.84,127.19
0.25,59.02,40.13,2.71,-24.51,3.73,8.16,156.43
0.2,59.02,40.13,0.7,-24.51,3.73,3.84,156.43
0.24,46.46,56.4,2.71,-24.51,4.74,3.84,103.6
0.25,59.02,40.13,2.71,-24.51,4.74,3.84,278.62
0.21,46.46,40.13,2.71,-10.99,4.74,2.0,103.6
0.27,46.46,40.13,2.71,-24.51,4.74,1.09,127.19
0.23,46.46,40.13,2.71,-24.51,1.68,3.84,127.19
0.25,46.46,43.71,2.71,-24.51,4.74,3.84,127.19
0.25,46.46,40.13,2.71,-24.51,4.02,3.84,103.6
0.25,46.46,40.13,2.71,-24.51,4.74,3.84,164.1
0.25,46.46,40.13,2.71,-24.51,4.74,2.0,297.44
0.26,46.46,40.13,2.71,-24.51,4.74,2.0,100.04
0.22,46.46,40.13,2.71,-24.51,1.17,2.0,127.19
0.26,53.04,40.13,2.71,-24.51,4.74,3.84,103.6
0.21,46.46,40.13,2.71,-4.3,4.74,2.0,103.6
0.25,46.46,49.32,2.71,-24.51,4.74,2.0,103.6
0.26,46.46,40.13,2.71,-24.51,4.74,2.0,165.62
0.21,46.46,40.13,2.71,-7.77,4.74,3.84,127.19
0.25,46.46,40.13,2.71,-24.51,4.74,9.61,103.6
0.25,46.46,40.13,2.71,-24.51,2.79,3.84,103.6
0.22,46.46,40.13,1.24,-24.51,4.74,3.84,103.6
0.25,46.46,40.13,2.71,-24.51,2.39,2.0,127.19
0.26,46.46,44.81,2.71,-24.51,4.74,2.0,103.6
0.26,46.46,40.35,2.71,-24.51,4.74,2.0,127.19
0.25,46.46,40.13,2.71,-24.51,3.42,3.84,127.19
0.25,46.46,40.13,2.71,-24.51,4.74,3.84,276.24
0.23,46.46,40.13,1.45,-24.51,4.74,2.0,103.6
0.24,46.46,40.13,2.71,-24.51,4.74,7.91,127.19
0.22,46.46,40.13,1.34,-24.51,4.74,3.84,127.19
0.25,46.46,40.13,2.71,-24.51,4.74,3.84,265.63
0.27,46.46,40.13,2.71,-24.51,4.74,1.25,127.19
0.25,46.46,40.13,2.32,-24.51,4.74,3.84,103.6
0.23,46.46,59.48,2.71,-24.51,4.74,2.0,127.19
0.24,46.46,40.13,2.71,-24.51,2.67,3.84,127.19
0.26,54.97,40.13,2.71,-24.51,4.74,2.0,127.19
0.25,46.46,46.72,2.71,-24.51,4.74,2.0,127.19
0.24,46.46,57.06,2.71,-24.51,4.74,3.84,103.6
0.24,46.46,40.13,2.71,-24.51,1.88,3.84,127.19
0.23,46.46,59.09,2.71,-24.51,4.74,3.84,127.19
0.25,46.46,40.85,2.71,-24.51,4.74,3.84,103.6
0.23,46.46,54.47,2.71,-24.51,4.74,3.84,103.6
0.22,46.46,40.13,2.71,-24.51,1.53,3.84,103.6
0.26,46.46,41.41,2.71,-24.51,4.74,2.0,103.6
0.23,46.46,40.13,0.86,-24.51,4.74,2.0,103.6
0.25,46.46,40.13,2.71,-24.51,4.74,3.84,277.02
0.24,46.46,57.87,2.71,-24.51,4.74,3.84,103.6
0.26,46.46,40.13,2.71,-24.51,4.6,2.0,127.19
0.26,46.46,40.13,2.71,-22.3,4.74,3.84,127.19
0.26,46.46,40.13,2.71,-24.51,4.74,2.0,204.36
0.27,43.66,40.13,2.71,-24.51,4.74,2.0,103.6
0.25,46.46,47.07,2.71,-24.51,4.74,2.0,127.19
0.26,46.46,40.13,2.71,-24.51,4.53,3.84,127.19
0.24,46.46,40.13,2.71,-24.51,2.23,3.84,103.6
0.25,46.46,40.13,2.71,-24.51,4.74,2.0,207.96
0.25,46.46,42.54,2.71,-24.51,4.74,3.84,103.6
0.25,46.46,46.88,2.71,-24.51,4.74,3.84,103.6
0.25,46.46,49.03,2.71,-24.51,4.74,2.0,103.6
0.24,46.46,40.13,2.71,-24.51,4.74,8.53,127.19
0.25,46.46,40.13,2.71,-24.51,4.74,9.35,103.6
0.24,46.46,40.13,1.7,-24.51,4.74,2.0,103.6
0.24,46.46,40.13,2.71,-24.51,1.75,3.84,127.19
0.22,46.46,40.13,0.86,-24.51,4.74,2.0,127.19
0.24,43.66,40.13,1.85,-24.51,4.74,1.25,127.19
0.27,46.46,40.13,2.67,-24.51,4.74,2.0,127.19
0.27,51.64,40.13,2.71,-24.51,4.74,2.0,127.19
0.24,46.46,40.13,2.71,-24.51,4.74,2.0,290.01
0.26,46.46,40.13,2.71,-24.51,4.74,3.22,127.19
0.21,43.66,40.13,2.71,-4.97,4.74,1.25,103.6
0.26,46.46,40.13,2.71,-24.51,3.83,2.0,103.6
0.27,46.46,40.13,2.71,-23.49,4.74,1.25,103.6
0.26,46.46,40.13,2.92,-24.51,4.74,2.0,127.19
