score,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.324,59.04,30.44,4.32,-0.19,9.61,1.57,293.16
0.327,33.9,33.76,4.55,-5.97,8.38,8.96,106.58
0.33,55.7,30.01,3.16,-6.99,6.66,2.59,102.44
0.347,57.23,30.24,4.91,-8.51,3.08,7.34,238.27
0.342,47.16,32.32,4.89,-8.89,5.43,0.4,151.46
0.339,43.0,31.97,4.83,-8.47,8.9,5.3,129.04
0.328,36.91,32.45,4.77,-3.63,4.33,5.08,74.22
0.316,45.49,31.45,3.72,-6.43,8.5,4.19,220.42
0.341,31.85,30.21,3.98,-7.48,4.66,7.0,55.72
0.317,54.0,32.83,3.86,-5.57,8.23,0.24,237.65
