VISQ
-0.19175795752774782
-0.05623054680419276
-0.07603845675747309
-0.04891600380577832
0.0
-0.041739955059190814
-0.05481411466957681
-0.16246062077480133
-0.04016872936932386
-0.05275623264789103
-0.05317279726117191
0.0
-0.028823075762383854
-0.08924746419421026
-0.18219663471892591
-0.05498816634993958
-0.07515282975766177
-0.04932560780871209
0.0
-0.04946482853542744
-0.07742043640658097
-0.18791308941908072
-0.06317421975630363
-0.0942991432866988
-0.04585381942742833
0.0
-0.07745364976613506
-0.07649278496015705
-0.22038155571412452
-0.08307819611885456
-0.10364179133147366
-0.07847590947428368
0.0
-0.06735654402806701
-0.03851169661641474
-0.2086641050398021
-0.06601811902416851
-0.07937847208139912
-0.06544021636179531
0.0
-0.049771652683272105
-0.05623159540455119
-0.21916560858505288
-0.08302557655858431
-0.09743446531786393
-0.08071173883794167
0.0
-0.05968065915842735
-0.04003091609589943
-0.20982607319307417
-0.0713729808690626
-0.1068845753629134
-0.06532103050340216
0.0
-0.08699785671347154
-0.058775197989091976
-0.0170599092207247
-0.01677633956944885
-0.01853215872492414
-0.17585286094284894
0.0
-0.018830677131152496
-0.22065691894634032
-0.01723094213917864
-0.016998037067415428
-0.019864632822161943
-0.15232946287785842
0.0
-0.0191138102673013
-0.19120057463547155
-0.017169210732908002
-0.01705274472729368
-0.02052858347412645
-0.09410429445176777
0.0
-0.020357997416419527
-0.16988612296045305
-0.017231111746802807
-0.016989203640591366
-0.018869313504985608
-0.0818663830403118
0.0
-0.01889578999978847
-0.16071104370669734
-0.01720612859939552
-0.016763406015733784
-0.02163629863426403
-0.12765743138448438
0.0
-0.021517381745014108
-0.16483526611078805
-0.016963549409856782
-0.016886739103908255
-0.020128571726342415
-0.15051505868287432
0.0
-0.020062972157667724
-0.17117889629409755
-0.016875365824912336
-0.01677198094366328
-0.022533220971206136
-0.13616464405819642
0.0
-0.022387444375505883
-0.16136616633918707
-0.017005843782410712
-0.01678273129775565
-0.022506084131796944
-0.0959688243939173
0.0
-0.022306750946654574
-0.11477380818447591
-0.01848457984200841
-0.016897679914177788
-0.019523952601998906
-0.021047979502481717
0.0
-0.01938837851645725
-0.021125812525460586
-0.018617921612974264
-0.01689895929831109
-0.021695864473215143
-0.02286644908520502
0.0
-0.02149712190183123
-0.022680777572512356
-0.019072882735106045
-0.016872784867897617
-0.019369074563296784
-0.025372611650964827
0.0
-0.01907403902840532
-0.025752543656226423
-0.01865542232046863
-0.016875943467230925
-0.02006119228851211
-0.02052611426088269
0.0
-0.019887455647726815
-0.020678668553043122
-0.09271092190774677
-0.018053701940237143
-0.06395300797777312
-0.02787182911657826
0.0
-0.06582867450604957
-0.028592465203164275
-0.02279189966619255
-0.017946280337289622
-0.03233943597943184
-0.02986012905776575
0.0
-0.03411755336015221
-0.028827941634825827
-0.04848655967166188
-0.018102938514016398
-0.044638914479876945
-0.03531568033356641
0.0
-0.0448269632001807
-0.03505633930966706
-0.04700982050911556
-0.017275391111922445
-0.029135978621925296
-0.031938009742514095
0.0
-0.02951001711719553
-0.02998256330839766
