score,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.517,15.0,60.0,1.95,-15.0,10.0,0.1,50.0
0.449,60.0,60.0,2.0,-15.0,4.95,0.1,50.0
0.519,15.0,42.61,1.96,-15.0,8.62,0.1,50.0
0.499,15.0,30.0,2.0,-8.19,10.0,0.1,50.0
0.444,15.48,51.57,2.0,-15.0,6.61,0.1,270.96
0.441,15.0,58.45,2.0,-15.0,10.0,10.0,215.95
0.538,15.0,30.0,2.0,-15.0,6.17,0.1,50.0
0.425,15.0,30.0,1.76,0.0,10.0,2.35,300.0
0.39,15.0,30.64,0.0,-15.0,3.85,10.0,50.0
0.47,15.0,30.0,1.64,-15.0,4.67,10.0,300.0
