score,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.184,43.13,47.73,0.21,-18.91,3.46,2.82,107.73
0.164,51.27,55.61,0.65,-1.92,2.37,5.77,226.6
0.176,50.97,51.65,0.4,-12.49,4.0,2.27,285.75
0.226,41.27,55.6,1.22,-17.66,4.4,8.39,221.4
0.186,47.62,55.79,0.54,-15.0,2.69,2.43,180.65
0.165,47.35,42.87,0.53,-0.86,1.28,2.11,293.36
0.163,59.01,46.71,0.4,-9.78,2.75,9.57,125.67
0.196,55.56,40.5,0.7,-17.49,1.66,8.15,134.72
0.246,49.21,42.59,2.35,-8.22,1.2,2.62,224.95
0.226,48.45,46.04,1.93,-2.89,2.88,3.01,206.78
0.255,51.92,44.19,2.22,-11.44,3.63,5.08,187.74
0.189,44.2,57.83,0.67,-18.77,2.45,9.76,210.38
0.213,42.92,56.79,0.94,-24.48,3.93,9.65,278.96
0.181,40.75,49.24,0.65,-17.42,1.75,8.06,156.05
0.227,59.32,50.5,1.76,-5.3,3.72,8.76,125.47
0.161,49.91,50.95,0.42,-6.68,2.82,6.58,272.67
0.216,54.17,55.42,0.95,-13.82,4.69,4.5,194.24
0.216,42.6,53.38,0.76,-20.89,4.48,2.59,217.85
0.259,45.32,49.68,2.76,-5.65,4.07,1.83,121.41
0.272,55.42,49.57,2.56,-15.61,3.52,3.41,180.21
0.217,49.97,43.5,1.22,-16.1,1.96,7.83,221.31
0.225,48.67,51.48,1.4,-16.7,1.89,7.29,102.67
0.212,42.03,51.35,0.94,-17.82,4.07,9.92,206.4
0.247,40.05,52.03,2.29,-20.47,1.97,2.88,256.84
0.211,58.62,56.05,1.21,-5.47,3.18,4.69,191.28
0.281,42.68,59.44,2.49,-19.79,3.58,1.95,119.03
0.195,42.93,51.41,1.03,-4.09,3.43,8.71,292.64
0.221,42.26,46.5,1.26,-15.85,1.96,7.37,135.79
0.225,54.09,47.78,1.64,-8.59,3.59,3.17,193.2
0.242,46.74,59.58,1.92,-16.72,2.0,1.12,115.93
0.229,56.24,44.8,1.96,-1.22,1.48,9.41,137.92
0.258,57.7,54.57,2.48,-16.1,2.16,6.33,223.64
0.232,57.2,42.44,1.27,-19.37,2.43,3.37,123.98
0.24,46.11,59.9,2.11,-10.25,4.2,6.8,192.81
0.267,50.33,40.97,2.26,-16.07,4.33,4.71,236.34
0.216,48.72,43.11,1.61,-0.88,1.98,2.72,268.63
0.237,47.6,50.22,1.73,-10.46,4.23,4.67,201.27
0.236,41.66,57.53,2.05,-16.66,1.71,5.76,134.95
0.23,47.31,50.99,1.52,-11.13,4.99,2.94,189.07
0.217,41.07,56.19,1.8,-1.85,3.63,5.28,205.97
0.243,49.03,46.68,1.85,-14.58,4.28,8.81,167.58
0.176,53.83,48.62,0.81,-0.26,1.95,6.94,252.49
0.196,53.9,41.77,0.93,-7.92,2.02,9.71,188.42
0.235,51.04,50.08,1.35,-13.36,4.67,1.21,293.96
0.236,42.29,48.61,2.11,-4.99,3.63,5.41,278.07
0.244,48.69,44.95,2.36,-10.89,1.54,3.97,117.86
0.258,50.83,43.0,2.18,-11.11,4.88,1.1,243.22
0.252,44.07,40.69,1.92,-11.36,2.21,5.57,111.02
0.247,48.54,51.54,2.64,-3.82,4.19,9.3,183.62
0.232,48.98,40.18,1.43,-12.27,3.22,9.58,116.45
0.264,46.21,48.52,2.5,-8.67,4.22,1.92,166.22
0.261,40.36,58.47,2.19,-16.0,3.02,1.09,256.7
0.256,58.36,45.14,2.13,-12.19,3.67,6.15,205.05
0.169,51.82,42.14,0.36,-17.17,1.36,4.41,116.32
0.152,43.32,54.11,0.17,-10.28,2.4,7.77,260.24
0.204,42.32,47.99,1.13,-9.06,2.3,6.82,266.51
0.244,46.72,51.77,2.47,-0.42,4.47,9.77,297.64
0.161,41.29,51.94,0.13,-22.66,1.6,9.84,233.48
0.222,52.8,41.0,1.36,-5.08,2.8,1.29,172.93
0.255,40.6,45.33,2.6,-7.35,2.07,5.95,180.29
0.249,54.05,48.88,2.63,-1.82,4.43,2.16,156.42
0.27,58.09,58.77,2.86,-24.7,2.38,4.95,180.29
0.248,40.57,44.9,2.84,-2.27,1.52,1.45,242.34
0.256,43.52,45.95,3.0,-2.92,1.62,4.34,181.45
0.174,41.18,49.79,0.65,-4.57,4.55,6.58,144.51
0.25,50.42,48.43,2.78,-1.66,3.16,3.34,149.74
0.273,43.9,48.91,2.2,-24.15,3.85,3.85,172.28
0.264,59.99,43.71,2.28,-15.22,4.47,8.21,139.83
0.265,40.2,59.77,2.97,-18.89,2.0,7.94,260.88
0.256,48.78,54.66,2.87,-4.89,2.79,8.79,164.58
0.272,41.24,40.14,2.41,-18.7,2.62,7.28,104.58
0.184,50.29,42.42,0.46,-10.74,3.92,4.25,142.87
0.208,49.37,48.19,1.53,-1.66,3.55,1.86,124.6
0.253,40.63,52.11,2.34,-12.75,2.64,9.01,105.89
0.256,59.35,52.83,2.49,-5.76,4.54,1.94,164.01
0.225,51.96,45.86,1.82,-2.47,3.69,1.56,124.62
0.245,59.47,41.41,2.54,-0.33,1.65,7.34,261.6
0.244,59.03,56.86,2.27,-5.74,4.11,1.82,167.56
0.255,57.1,54.76,2.86,-3.97,3.61,5.8,121.57
0.14,48.68,59.24,0.23,-0.89,1.38,7.89,125.95
0.195,46.33,46.13,1.13,-3.53,1.72,8.84,175.0
0.254,41.43,57.56,2.32,-13.82,3.62,7.1,179.98
0.215,50.97,48.08,1.49,-7.42,2.66,4.64,254.36
0.244,45.85,46.92,1.34,-19.3,4.48,4.6,165.66
0.265,41.24,44.47,1.85,-23.79,4.89,9.96,128.24
0.192,41.01,48.4,0.87,-20.87,1.41,5.39,275.36
0.205,59.72,46.78,1.25,-8.67,2.54,9.15,258.63
0.245,51.82,53.18,2.17,-8.48,2.4,5.87,159.11
0.206,45.67,53.48,1.34,-3.98,1.88,3.35,273.01
0.159,47.16,59.45,0.48,-3.57,3.21,5.83,206.68
0.21,43.65,55.51,1.27,-9.34,3.57,8.81,285.35
0.219,50.74,44.12,1.62,-0.02,2.17,3.13,248.06
0.231,57.81,43.91,2.17,-1.16,3.25,8.96,236.83
0.212,53.35,42.7,0.76,-19.0,2.49,2.15,138.96
0.18,56.35,45.26,0.27,-20.76,1.99,2.39,166.29
0.209,45.92,55.65,1.29,-6.05,3.86,4.03,149.89
0.153,59.31,53.17,0.4,-5.8,1.12,6.56,274.15
0.159,41.03,51.18,0.28,-4.41,4.1,2.34,165.61
0.251,45.45,49.84,1.64,-18.08,3.84,2.75,110.07
0.266,56.15,43.21,2.87,-8.0,2.41,3.25,186.25
0.205,43.82,46.32,0.66,-24.51,2.91,7.7,262.61
0.244,45.72,56.61,2.21,-7.34,2.87,5.77,125.58
0.215,57.14,53.11,1.17,-15.06,2.7,4.76,134.32
0.274,44.59,43.29,2.2,-23.87,2.73,1.39,128.95
0.195,48.07,44.79,0.64,-13.64,2.43,2.75,155.89
0.218,42.84,51.93,1.37,-11.57,3.29,8.8,169.55
0.211,51.19,45.97,0.95,-14.98,2.41,7.19,184.63
0.233,41.0,40.0,1.33,-14.75,3.38,4.07,274.15
0.188,52.23,54.59,0.54,-19.03,2.62,6.5,135.51
0.24,55.63,46.53,2.28,-8.4,1.36,7.06,259.71
0.173,59.94,46.78,0.2,-16.04,3.34,5.87,106.26
0.267,40.62,48.79,2.65,-23.22,4.32,5.83,276.55
0.235,47.13,56.32,1.71,-21.09,1.8,9.73,160.86
0.222,40.87,48.82,1.79,-7.72,1.0,2.7,101.19
0.224,44.18,52.76,0.99,-20.14,4.05,5.8,227.55
0.164,56.07,44.75,0.27,-8.41,4.18,5.66,261.76
0.241,47.23,54.3,1.63,-16.81,3.68,2.1,199.38
0.155,53.87,54.33,0.45,-6.42,1.43,8.18,232.15
0.276,44.78,51.39,2.77,-23.75,3.85,7.1,224.87
0.175,52.58,46.33,0.16,-15.37,4.44,5.7,154.62
0.247,44.62,50.46,2.46,-23.94,1.34,5.33,254.74
0.258,53.4,52.86,2.42,-19.71,3.21,4.77,262.66
0.217,59.34,56.52,1.74,-2.03,1.44,6.21,278.67
0.225,52.99,51.93,1.57,-22.83,1.51,7.78,148.15
0.267,56.0,41.89,2.34,-13.91,4.22,1.13,250.12
0.196,48.23,59.39,0.83,-14.85,3.66,7.35,237.57
0.252,56.63,58.74,2.2,-12.16,3.99,9.83,100.79
0.243,55.28,48.65,2.08,-19.6,1.92,7.96,252.11
0.222,53.28,40.88,1.37,-18.44,1.25,2.82,226.99
0.273,46.31,57.1,2.17,-19.2,4.49,1.53,172.92
0.165,51.28,51.5,0.36,-6.99,4.79,7.49,219.52
0.176,45.57,47.07,0.19,-18.21,3.36,5.67,124.62
0.238,46.91,51.03,1.62,-21.57,4.32,8.71,271.67
0.242,52.77,55.26,2.39,-12.56,1.66,4.52,236.42
0.203,54.81,42.23,0.44,-16.61,4.93,2.26,108.75
0.253,44.05,54.91,2.83,-24.13,1.3,7.8,186.96
0.163,42.96,56.35,0.44,-13.55,1.92,8.68,188.75
0.182,58.86,53.48,0.49,-12.97,4.34,2.26,256.56
0.172,59.98,45.35,0.63,-8.8,1.43,8.12,135.97
0.197,51.43,40.55,0.66,-7.6,3.44,2.27,138.03
0.179,54.69,59.98,0.86,-5.17,1.23,5.24,284.86
0.246,51.95,46.99,2.19,-10.76,3.02,8.31,255.95
0.23,48.83,53.38,1.81,-16.55,1.72,5.98,164.73
0.242,55.27,56.89,2.01,-18.46,2.95,9.42,186.14
0.266,45.79,55.85,2.88,-10.57,3.45,6.23,221.61
0.242,55.5,48.51,1.58,-21.99,3.05,8.69,116.97
0.229,58.15,42.77,1.42,-10.57,4.92,7.12,218.97
0.248,52.8,47.26,2.91,-1.36,2.12,1.51,143.49
0.193,41.03,57.21,1.13,-2.58,3.01,1.54,275.04
0.166,44.44,54.44,0.2,-24.44,2.37,5.91,264.06
0.192,59.12,41.01,0.66,-9.91,3.05,5.13,273.82
0.203,56.05,49.05,0.74,-24.25,2.4,8.0,116.18
0.271,55.73,43.78,2.72,-21.92,2.29,3.87,299.53
0.216,47.18,54.88,1.1,-13.52,3.57,5.6,145.1
0.235,43.34,58.87,1.85,-13.68,2.71,9.19,147.08
0.201,44.43,54.21,1.13,-10.64,1.91,9.35,265.02
0.182,56.4,40.84,0.16,-23.22,2.38,3.93,270.21
0.223,56.84,56.7,1.5,-11.03,2.75,4.32,116.98
0.222,56.03,51.6,1.68,-11.78,1.65,8.46,235.2
0.153,48.93,47.09,0.31,-3.43,3.49,7.89,272.51
0.275,47.03,48.12,2.75,-22.3,2.79,6.79,127.94
0.269,46.72,45.28,2.85,-24.97,1.8,9.85,158.55
0.253,44.08,56.37,2.35,-15.22,2.75,3.93,266.48
0.234,43.21,50.32,1.08,-23.93,4.57,4.25,205.28
0.233,46.64,43.57,1.59,-13.35,3.96,8.16,228.69
0.211,41.59,44.99,0.62,-23.71,3.88,3.98,203.37
0.254,49.82,48.68,2.79,-11.58,1.55,1.82,196.2
0.213,42.25,52.05,1.56,-3.86,3.6,9.18,231.98
0.214,56.4,51.22,1.48,-4.9,4.45,5.9,279.04
0.186,50.55,54.23,0.96,-4.54,1.25,6.86,269.44
0.163,43.4,43.2,0.1,-15.36,2.33,9.12,281.15
0.252,53.25,52.59,2.65,-8.52,1.58,2.72,164.71
0.237,56.66,57.77,2.25,-5.45,1.38,6.49,218.06
0.172,45.75,59.84,0.14,-16.71,4.11,3.91,115.58
0.217,53.03,48.39,0.9,-21.98,4.78,7.25,286.77
0.155,58.71,45.22,0.33,-2.25,3.53,3.6,174.36
0.162,49.78,52.24,0.31,-19.16,1.53,8.9,193.17
0.18,55.03,54.22,0.66,-10.48,1.54,3.27,246.11
0.179,46.19,54.48,0.77,-3.98,3.73,7.92,274.1
