update,episode,timestep,reward,Hum_0,Hiss_1,CL_2,Thre_3,Ratio_4,Attk_5,Release_6,Hum_7,Hiss_8,CL_9,Thre_10,Ratio_11,Attk_12,Release_13,Hum_14,Hiss_15,CL_16,Thre_17,Ratio_18,Attk_19,Release_20,Hum_21,Hiss_22,CL_23,Thre_24,Ratio_25,Attk_26,Release_27
1,0,19,0.3462,15.0,60.0,2.0,0.0,1.0,10.0,50.0,60.0,60.0,0.0,0.0,1.0,10.0,50.0,60.0,30.0,2.0,-15.0,1.0,0.1,300.0,60.0,60.0,2.0,0.0,10.0,0.1,300.0
1,0,20,0.3462,15.0,60.0,2.0,0.0,1.0,10.0,50.0,60.0,60.0,0.0,0.0,1.0,10.0,50.0,60.0,30.0,2.0,-15.0,1.0,2.03,300.0,60.0,60.0,2.0,0.0,10.0,0.1,300.0
1,0,21,0.3415,15.0,60.0,2.0,0.0,1.0,10.0,50.0,60.0,60.0,0.0,0.0,1.0,10.0,50.0,60.0,30.0,0.76,-15.0,1.0,0.77,300.0,60.0,60.0,2.0,0.0,10.0,0.1,300.0
1,0,22,0.3427,15.0,60.0,2.0,0.0,1.0,10.0,50.0,60.0,60.0,0.0,0.0,1.0,10.0,50.0,60.0,30.0,1.1,-15.0,1.0,4.26,300.0,60.0,60.0,2.0,0.0,10.0,0.1,300.0
1,0,23,0.3458,15.0,60.0,2.0,0.0,1.0,10.0,50.0,60.0,58.59,0.0,0.0,3.88,10.0,50.0,60.0,30.0,1.36,-15.0,1.0,4.58,300.0,60.0,60.0,2.0,0.0,10.0,0.1,300.0
1,0,24,0.3414,15.0,60.0,2.0,0.0,8.96,10.0,50.0,60.0,60.0,0.0,0.0,4.84,10.0,50.0,60.0,30.0,0.46,-15.0,1.0,3.25,300.0,60.0,60.0,2.0,0.0,10.0,0.1,300.0
1,0,25,0.332,18.29,60.0,2.0,0.0,2.36,10.0,50.0,60.0,60.0,0.0,0.0,10.0,10.0,50.0,60.0,30.0,0.47,-13.83,1.0,1.76,300.0,60.0,60.0,2.0,0.0,10.0,0.1,300.0
1,0,26,0.3182,46.64,60.0,2.0,0.0,1.0,10.0,50.0,60.0,60.0,0.0,0.0,10.0,10.0,50.0,60.0,30.0,0.43,-13.55,1.0,0.77,300.0,60.0,60.0,2.0,0.0,10.0,0.1,300.0
1,0,27,0.3176,50.05,60.0,2.0,0.0,1.0,10.0,50.0,60.0,60.0,0.0,0.0,10.0,10.0,50.0,60.0,30.0,1.3,-15.0,1.0,2.94,300.0,60.0,60.0,2.0,0.0,10.0,0.71,300.0
1,0,28,0.3442,55.97,60.0,2.0,0.0,3.21,10.0,50.0,60.0,39.24,0.0,0.0,10.0,10.0,50.0,60.0,30.0,0.69,-15.0,1.0,5.35,300.0,60.0,60.0,2.0,0.0,10.0,0.1,300.0
1,0,29,0.3276,60.0,60.0,2.0,0.0,8.81,10.0,50.0,60.0,48.23,0.0,0.0,10.0,10.0,50.0,60.0,30.0,1.45,-10.17,1.0,4.3,300.0,60.0,60.0,2.0,0.0,10.0,6.53,300.0
1,1,0,0.4287,37.85,30.0,1.11,-14.09,1.0,3.17,208.61,24.74,30.0,2.0,-4.31,1.54,2.23,157.87,34.99,50.67,0.81,0.0,10.0,1.89,198.39,19.07,32.95,0.1,-13.75,1.0,6.04,121.47
1,1,1,0.4152,39.2,44.57,1.67,-15.0,1.0,6.55,219.02,15.0,30.0,2.0,0.0,7.14,0.1,50.0,34.95,50.68,2.0,-3.13,10.0,10.0,234.24,58.89,30.0,0.0,-11.89,6.88,10.0,50.0
1,1,2,0.4431,29.96,50.23,1.09,-15.0,2.82,4.24,60.06,20.32,30.0,2.0,0.0,6.66,0.1,50.0,47.92,55.16,2.0,-3.52,9.07,10.0,50.0,15.0,30.0,0.0,-15.0,4.47,10.0,55.13
1,1,3,0.4198,60.0,60.0,1.61,-8.39,1.0,8.8,50.0,15.0,30.68,2.0,0.0,5.8,0.1,93.75,60.0,60.0,2.0,-2.94,10.0,10.0,50.0,15.0,30.0,0.0,-15.0,1.88,10.0,50.0
1,1,4,0.4291,35.66,60.0,2.0,-7.21,1.0,5.47,50.0,15.0,30.88,2.0,0.0,7.58,0.1,50.0,54.63,49.3,2.0,-7.27,8.5,10.0,128.26,15.0,30.0,0.0,-15.0,1.0,10.0,120.42
1,1,5,0.5243,46.08,60.0,2.0,-10.15,1.0,4.26,50.0,30.49,30.0,2.0,0.0,10.0,0.1,50.0,15.0,31.28,2.0,-10.93,10.0,4.69,54.49,15.0,30.0,0.59,-14.84,2.62,10.0,210.24
1,1,6,0.4466,15.0,60.0,2.0,-15.0,1.0,1.81,50.0,40.63,30.0,2.0,0.0,10.0,0.1,50.0,15.0,55.47,2.0,-13.99,10.0,10.0,58.23,15.0,39.96,1.26,-7.85,2.97,10.0,300.0
