score,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.376,25.69,43.03,1.85,-13.18,5.26,5.13,190.0,19.88,39.95,0.65,-5.5,3.61,8.59,172.39,15.81,32.9,1.12,-4.22,9.18,9.12,267.63,57.04,32.3,1.14,-11.57,3.82,4.07,206.55
0.358,25.69,43.03,1.85,-13.18,5.26,5.13,66.65,19.88,32.43,0.98,-0.32,2.64,0.35,172.39,44.68,41.52,1.15,-4.22,3.56,7.73,170.65,17.82,35.2,1.14,-5.49,3.82,3.17,206.55
0.415,25.69,32.26,1.9,-13.18,5.85,5.13,66.65,19.88,39.95,0.65,-5.5,6.22,8.59,138.06,15.81,32.9,1.12,-4.22,3.16,7.73,267.63,17.82,35.2,1.14,-11.57,3.82,4.07,122.25
0.387,25.69,43.03,1.9,-4.91,5.85,5.13,247.57,18.32,32.43,0.65,-0.32,2.64,0.35,282.46,44.68,32.9,1.12,-11.97,3.16,7.73,170.65,17.82,32.3,1.15,-11.57,3.82,3.17,206.55
0.364,57.33,32.26,1.85,-13.18,5.26,2.27,66.65,18.32,32.43,0.98,-2.41,6.22,8.59,172.39,44.68,41.52,1.12,-11.97,9.18,7.73,267.63,57.04,35.2,1.14,-11.57,3.82,4.07,122.25
0.373,25.69,43.03,1.9,-4.91,5.26,2.27,66.65,18.32,32.43,0.98,-5.5,2.64,0.35,172.39,44.68,32.9,1.15,-4.22,9.18,9.12,267.63,57.04,32.3,1.14,-11.57,8.81,4.07,122.25
0.394,25.69,43.03,1.9,-13.18,5.26,5.13,66.65,18.32,39.95,0.98,-5.5,2.64,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,7.73,267.63,57.04,32.3,1.14,-5.49,4.37,3.17,100.17
0.323,25.69,32.26,1.85,-4.91,5.85,2.27,66.65,18.32,39.95,0.65,-0.32,6.22,8.59,282.46,44.68,41.52,1.12,-11.97,9.18,7.73,267.63,57.04,35.2,0.54,-11.57,3.82,4.07,206.55
0.374,57.33,32.26,0.94,-4.91,5.85,5.13,66.65,40.81,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,41.52,1.15,-11.97,9.18,7.73,170.65,17.82,35.2,1.14,-11.57,4.37,4.07,206.55
0.421,57.33,32.26,1.94,-4.91,5.85,5.13,190.0,19.88,32.43,0.98,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,7.73,170.65,17.82,35.2,1.14,-11.57,3.82,4.07,122.25
0.397,57.33,32.26,1.9,-4.91,5.26,5.13,190.0,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,41.52,1.15,-11.97,3.16,9.12,170.65,17.82,35.2,1.14,-5.49,3.82,5.99,122.25
0.414,57.33,32.26,0.94,-4.91,5.26,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,7.6,9.12,170.65,17.82,35.2,1.14,-5.49,3.82,3.17,206.55
0.414,57.33,32.26,0.94,-1.54,5.85,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,7.73,170.65,17.82,32.3,1.14,-5.49,4.37,4.07,206.55
0.421,57.33,32.26,1.9,-4.91,5.85,3.81,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,3.16,7.73,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,122.25
0.409,57.33,32.26,0.94,-4.91,5.85,5.13,138.56,19.88,32.43,0.65,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,3.16,9.12,170.65,17.82,35.2,1.14,-5.49,4.37,4.07,206.55
0.406,57.33,32.26,1.9,-4.91,5.26,5.13,190.0,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,41.52,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-3.5,4.37,4.07,122.25
0.412,57.33,32.26,0.98,-4.91,5.26,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-5.49,3.82,4.07,122.25
0.433,57.33,32.26,1.9,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,1.65,170.65,17.82,35.2,1.14,-5.49,4.37,3.17,122.25
0.434,19.77,32.26,1.9,-13.18,5.26,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,41.52,1.15,-11.97,3.16,7.73,170.65,17.82,35.2,1.14,-5.49,4.37,3.17,206.55
0.422,57.33,32.26,1.9,-13.18,5.85,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,282.46,15.81,41.52,0.73,-11.97,3.16,7.73,170.65,17.82,35.2,1.14,-11.57,4.37,4.07,122.25
0.414,57.33,32.26,1.9,-4.91,5.85,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,41.52,1.15,-11.97,9.18,1.13,170.65,17.82,32.3,1.14,-5.49,3.82,4.07,122.25
0.418,57.33,32.26,1.9,-13.18,5.26,5.11,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,282.46,15.81,41.52,1.15,-11.97,3.16,9.12,170.65,17.82,32.3,1.14,-5.49,3.82,3.17,122.25
0.397,57.33,32.26,0.94,-13.18,5.26,5.13,190.0,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,42.82,32.9,1.15,-11.97,3.16,7.73,170.65,17.82,32.3,1.14,-11.57,3.82,4.07,206.55
0.417,57.33,32.26,1.9,-4.03,5.85,5.13,190.0,19.88,32.43,0.65,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-5.49,4.37,3.17,122.25
0.423,57.33,32.26,1.9,-13.18,5.26,5.13,190.0,19.88,32.43,1.65,-5.5,6.22,0.35,199.41,15.81,41.52,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-5.49,4.37,3.17,206.55
0.424,57.33,32.26,0.94,-4.91,5.26,5.13,190.0,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,7.73,170.65,17.82,35.2,1.14,-11.57,9.46,3.17,122.25
0.442,57.33,32.26,1.9,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.424,57.33,32.26,0.94,-4.91,5.85,5.13,190.0,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,7.73,170.65,17.82,32.3,1.14,-11.08,4.37,4.07,122.25
0.416,57.33,32.26,1.9,-7.9,5.26,5.13,190.0,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,41.52,1.15,-11.97,3.16,9.12,170.65,17.82,35.2,1.14,-11.57,3.82,4.07,206.55
0.427,57.33,32.26,1.9,-4.91,5.26,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,282.46,15.81,33.0,1.15,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,3.82,4.07,206.55
0.399,57.33,32.26,1.9,-13.18,5.85,5.13,190.0,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,41.52,1.15,-11.97,9.18,7.73,170.65,49.52,35.2,1.14,-11.57,3.82,3.17,206.55
0.43,22.87,32.26,1.9,-13.18,5.85,5.13,190.0,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,41.52,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-5.49,3.82,3.17,206.55
0.41,57.33,32.26,1.9,-4.91,5.85,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,9.7,282.46,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,3.82,4.07,206.55
0.419,57.33,32.26,1.9,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,199.41,15.81,41.52,1.15,-11.97,3.16,9.12,170.65,17.82,35.2,0.78,-11.57,3.82,4.07,122.25
0.424,57.33,32.26,1.9,-13.18,5.85,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-2.05,9.18,9.12,170.65,17.82,35.2,1.14,-5.49,3.82,3.17,122.25
0.434,57.33,32.26,0.94,-13.18,5.26,5.13,66.65,19.88,32.43,1.06,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,3.16,9.12,170.65,17.82,32.3,1.14,-11.57,3.82,3.17,206.55
0.419,57.33,32.26,1.9,-13.18,5.85,5.13,190.0,19.88,32.43,0.65,-5.5,9.88,0.35,282.46,15.81,41.52,1.15,-11.97,3.16,7.73,170.65,17.82,32.3,1.14,-5.49,4.37,4.07,122.25
0.405,57.33,32.26,1.9,-13.18,5.85,5.13,190.0,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,41.52,1.15,-11.97,9.18,9.12,170.65,17.82,45.87,1.14,-5.49,4.37,3.17,122.25
0.425,57.33,32.26,1.9,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,199.41,15.81,41.52,1.15,-11.97,3.16,4.54,170.65,17.82,32.3,1.14,-11.57,3.82,4.07,122.25
0.435,57.33,32.26,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.69,122.25
0.393,57.33,32.26,1.9,-4.91,5.85,5.13,66.65,19.88,45.72,0.98,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,7.73,170.65,17.82,35.2,1.14,-5.49,3.82,3.17,206.55
0.42,57.33,32.26,1.9,-4.91,5.26,8.07,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,3.16,7.73,170.65,17.82,35.2,1.14,-11.57,3.82,3.17,206.55
0.425,57.33,32.26,0.93,-13.18,5.26,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,41.52,1.15,-11.97,3.16,9.12,170.65,17.82,32.3,1.14,-11.57,3.82,4.07,206.55
0.411,57.33,32.26,0.94,-13.18,5.26,5.13,190.0,19.88,32.43,0.65,-5.5,5.04,0.35,199.41,15.81,41.52,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-5.49,3.82,3.17,122.25
0.434,57.33,32.26,0.94,-13.18,5.26,2.46,190.0,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,7.73,170.65,17.82,35.2,1.14,-5.49,3.82,4.07,206.55
0.416,57.33,32.26,1.9,-4.91,5.85,5.13,190.0,19.88,32.43,0.65,-6.38,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,7.73,170.65,17.82,35.2,1.14,-5.49,4.37,3.17,122.25
0.406,57.33,32.26,0.94,-4.91,5.85,5.13,155.79,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,3.16,9.12,170.65,17.82,35.2,1.14,-5.49,4.37,3.17,122.25
0.425,57.33,32.26,0.94,-13.18,5.26,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,3.16,9.12,170.65,17.82,32.3,1.14,-5.49,1.34,3.17,206.55
0.404,57.33,32.26,0.94,-13.18,5.85,5.13,190.0,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,41.52,1.15,-11.97,3.16,9.12,170.65,17.82,35.2,1.14,-5.49,3.82,2.44,122.25
0.404,57.33,32.26,0.94,-4.91,5.85,5.13,190.0,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,41.52,1.15,-11.97,3.16,9.12,170.65,17.82,35.2,1.14,-11.57,3.82,3.17,193.33
0.462,57.33,32.26,0.94,-13.18,5.26,5.13,66.65,19.88,32.43,0.98,-13.77,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,206.55
0.411,55.63,32.26,0.94,-4.91,5.26,5.13,190.0,19.88,32.43,0.65,-5.5,6.22,0.35,199.41,15.81,41.52,1.15,-11.97,9.18,7.73,170.65,17.82,32.3,1.14,-5.49,4.37,3.17,206.55
0.436,57.33,32.26,0.94,-13.18,5.85,5.13,190.0,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,3.16,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.54,206.55
0.424,57.33,32.26,0.33,-13.18,5.26,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,7.73,170.65,17.82,32.3,1.14,-5.49,3.82,3.17,122.25
0.422,57.33,32.26,1.9,-13.18,5.26,5.13,190.0,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,50.7,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,4.07,122.25
0.437,48.78,32.26,1.9,-13.18,5.85,5.13,190.0,19.88,32.43,0.65,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,3.16,7.73,170.65,17.82,32.3,1.14,-11.57,3.82,4.07,122.25
0.416,57.33,51.55,1.9,-4.91,5.26,5.13,190.0,19.88,32.43,0.65,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,7.73,170.65,17.82,32.3,1.14,-11.57,3.82,3.17,122.25
0.413,57.33,32.26,0.94,-4.91,5.26,5.13,54.14,19.88,32.43,0.98,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,3.16,7.73,170.65,17.82,32.3,1.14,-5.49,3.82,3.17,206.55
0.417,57.33,32.26,1.9,-13.18,5.26,5.13,176.75,19.88,32.43,0.98,-5.5,6.22,0.35,282.46,15.81,41.52,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-5.49,4.37,4.07,206.55
0.398,57.33,32.26,0.94,-4.91,5.26,5.13,66.65,19.88,32.43,0.65,-5.5,1.72,0.35,199.41,15.81,41.52,1.15,-11.97,3.16,7.73,170.65,17.82,32.3,1.14,-5.49,3.82,4.07,122.25
0.415,57.33,32.26,0.94,-4.91,5.26,5.13,190.0,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,2.29,9.12,170.65,17.82,35.2,1.14,-11.57,3.82,3.17,122.25
0.403,57.33,32.26,1.9,-4.91,5.85,5.13,190.0,19.88,32.43,0.65,-5.5,6.22,0.35,199.41,15.81,41.52,1.15,-11.97,3.61,9.12,170.65,17.82,35.2,1.14,-5.49,3.82,4.07,206.55
0.43,57.33,32.26,1.9,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,41.52,1.15,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-12.44,3.82,3.17,122.25
0.426,21.14,32.26,0.94,-4.91,5.26,5.13,190.0,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,3.16,9.12,170.65,17.82,35.2,1.14,-5.49,3.82,4.07,206.55
0.422,57.33,32.26,1.9,-13.18,5.26,5.13,190.0,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,41.52,1.15,-11.97,3.16,3.11,170.65,17.82,32.3,1.14,-5.49,3.82,4.07,206.55
0.4,57.33,58.29,1.9,-4.91,5.26,5.13,190.0,19.88,32.43,0.98,-5.5,6.22,0.35,282.46,15.81,41.52,1.15,-11.97,3.16,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,122.25
0.419,57.33,32.26,0.94,-13.18,5.85,5.13,190.0,19.88,32.43,0.65,-5.5,8.19,0.35,282.46,15.81,32.9,1.15,-11.97,3.16,9.12,170.65,17.82,35.2,1.14,-5.49,3.82,4.07,122.25
0.442,57.33,32.26,1.9,-13.18,5.85,5.43,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.43,57.33,32.26,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.98,-2.82,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.432,57.33,32.26,0.94,-13.18,5.26,5.13,66.65,19.88,32.43,0.77,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.462,57.33,32.26,1.9,-13.18,5.26,5.13,66.65,19.88,32.43,0.65,-13.77,6.22,0.35,282.46,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,6.7,206.55
0.458,57.33,32.26,1.9,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-13.77,6.22,0.35,199.41,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-1.54,4.37,3.17,206.55
0.44,57.33,32.26,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,32.9,1.6,-11.97,9.18,3.81,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.439,57.33,32.26,1.9,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,6.74,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.428,57.33,32.26,0.94,-13.18,5.26,5.13,66.65,19.88,32.43,0.65,-5.5,2.26,0.35,282.46,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.437,57.33,32.26,1.9,-13.18,5.26,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,32.9,1.6,-11.97,9.66,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,206.55
0.461,57.33,32.26,1.55,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-13.77,6.22,0.35,282.46,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.448,57.33,32.26,0.94,-13.18,5.26,5.13,66.65,19.88,43.06,0.98,-13.77,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.457,57.33,32.26,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.98,-13.77,6.22,0.35,282.46,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,218.61
0.438,57.33,30.73,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,206.55
0.432,57.33,32.26,0.94,-13.18,5.26,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,143.19
0.421,57.33,32.26,1.9,-13.18,5.26,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,45.25,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,206.55
0.431,57.33,32.26,0.94,-13.18,5.85,5.13,66.65,19.88,57.82,0.65,-13.77,6.22,0.35,199.41,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,206.55
0.462,57.33,32.26,0.94,-13.18,5.26,5.13,66.65,19.88,32.43,0.65,-13.77,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,0.83,206.55
0.424,57.33,59.81,1.9,-13.18,5.26,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.411,57.33,32.26,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,48.7,1.6,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,206.55
0.456,57.33,32.26,1.9,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-13.77,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,1.7,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,206.55
0.435,57.33,32.26,0.94,-13.18,5.26,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,33.92,1.15,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.436,57.33,32.26,0.94,-13.18,5.26,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,282.46,15.81,32.9,1.98,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,206.55
0.459,57.33,32.26,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-13.77,6.22,0.35,282.46,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,8.1,3.17,206.55
0.431,57.33,32.26,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.44,-5.5,6.22,0.35,282.46,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.43,57.33,32.26,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,37.17,1.14,-11.57,4.37,3.17,206.55
0.428,57.33,32.26,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,199.41,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-3.57,4.37,3.17,206.55
0.46,57.33,37.87,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.98,-13.77,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.463,59.3,32.26,1.9,-13.18,5.26,5.13,66.65,19.88,32.43,0.98,-13.77,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,206.55
0.45,57.33,32.26,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-13.77,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,2.81,206.55
0.413,57.33,32.26,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,37.92,32.3,1.14,-11.57,4.37,3.17,206.55
0.431,57.33,32.26,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,199.41,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.38,4.37,3.17,206.55
0.462,57.33,32.26,1.9,-13.18,5.85,5.13,66.65,19.88,32.43,0.98,-13.77,6.22,0.35,199.41,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-0.32,4.37,3.17,206.55
0.435,57.33,32.26,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,3.69,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.434,57.33,32.26,0.94,-13.18,5.26,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,5.58,206.55
0.415,57.33,58.45,0.94,-13.18,5.26,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,206.55
0.434,57.33,32.26,1.9,-13.18,5.26,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-8.95,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.449,57.33,32.26,1.9,-13.18,5.26,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,32.3,1.48,-11.57,4.37,3.17,206.55
0.429,57.33,32.26,0.94,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,2.46,282.46,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.445,57.33,32.26,1.9,-13.18,9.62,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.454,57.33,32.26,1.9,-13.18,5.26,5.13,66.65,19.88,32.43,0.98,-13.77,6.22,0.35,282.46,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.49,206.55
0.436,57.33,32.26,1.9,-13.18,5.85,5.13,66.65,19.88,32.43,0.65,-5.5,1.34,0.35,282.46,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.472,57.33,32.26,1.9,-13.18,5.85,5.13,66.65,19.88,32.43,1.79,-13.77,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.47,57.33,32.26,1.9,-13.18,5.26,5.13,66.65,19.88,32.43,0.98,-13.77,6.22,0.35,199.41,15.81,32.9,1.6,-11.97,9.18,9.12,276.51,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.439,57.33,32.26,1.9,-13.18,5.26,5.13,66.65,19.88,32.43,0.65,-5.5,6.22,0.35,199.41,15.81,32.9,1.6,-11.97,4.03,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,206.55
0.464,57.33,32.26,1.9,-13.18,4.44,5.13,66.65,19.88,32.43,0.98,-13.77,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,206.55
0.437,57.33,32.26,0.94,-13.18,5.26,5.13,66.65,19.88,32.43,0.65,-6.99,6.22,0.35,282.46,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,206.55
0.431,57.33,32.26,0.94,-13.18,1.22,5.13,66.65,19.88,32.43,0.98,-5.5,6.22,0.35,199.41,15.81,32.9,1.15,-11.97,9.18,9.12,170.65,17.82,32.3,1.14,-11.57,4.37,3.17,206.55
0.448,57.33,32.26,0.94,-1.7,5.85,5.13,66.65,19.88,32.43,0.65,-13.77,6.22,0.35,199.41,15.81,32.9,1.6,-11.97,9.18,9.12,170.65,17.82,35.2,1.14,-11.57,4.37,3.17,206.55
