update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
2,0,19,0.5083,60.0,60.0,2.0,0.0,10.0,0.1,300.0
2,0,20,0.5081,60.0,60.0,2.0,0.0,10.0,0.1,300.0
2,0,21,0.4604,60.0,60.0,2.0,0.0,10.0,0.1,300.0
2,0,22,0.4471,60.0,60.0,2.0,0.0,8.33,0.1,300.0
2,0,23,0.434,60.0,60.0,2.0,0.0,10.0,0.1,83.11
2,0,24,0.433,60.0,60.0,2.0,-9.82,10.0,0.1,50.0
2,0,25,0.4535,60.0,60.0,2.0,-15.0,10.0,0.1,50.0
2,0,26,0.5376,60.0,60.0,2.0,-10.29,10.0,0.1,50.0
2,0,27,0.399,60.0,60.0,2.0,-2.3,10.0,0.1,50.0
2,0,28,0.3836,60.0,60.0,2.0,-15.0,10.0,0.1,50.0
2,0,29,0.3664,60.0,60.0,2.0,0.0,10.0,0.1,50.0
3,0,0,0.5187,15.0,43.18,0.88,-15.0,7.17,0.1,50.0
3,0,1,0.5451,15.0,47.06,0.0,-15.0,2.86,0.1,50.0
3,0,2,0.4721,15.0,36.04,0.0,-5.91,1.0,0.1,50.0
3,0,3,0.4581,15.0,44.65,0.0,0.0,4.29,0.1,50.0
3,0,4,0.5259,15.0,46.44,0.0,0.0,4.79,4.82,121.68
3,0,5,0.5112,15.0,60.0,0.0,0.0,5.0,10.0,297.28
3,0,6,0.5468,15.0,60.0,0.0,0.0,1.0,10.0,225.26
3,0,7,0.554,15.0,60.0,0.0,0.0,7.03,10.0,300.0
3,0,8,0.5186,15.0,60.0,0.0,-1.12,5.7,10.0,245.42
3,0,9,0.4764,15.0,60.0,0.0,-13.01,7.36,10.0,191.05
3,0,10,0.4494,15.0,60.0,0.0,-3.31,9.12,10.0,105.66
3,0,11,0.5061,15.0,60.0,0.0,-2.06,10.0,10.0,231.74
3,0,12,0.5136,15.0,60.0,0.0,-2.22,8.81,10.0,300.0
3,0,13,0.5618,15.0,60.0,0.0,-15.0,4.61,10.0,300.0
3,0,14,0.522,15.0,60.0,0.0,-5.17,7.21,10.0,99.21
3,0,15,0.5213,15.0,60.0,0.0,-1.86,10.0,10.0,163.35
3,0,16,0.5138,15.0,60.0,0.0,-10.51,10.0,10.0,157.84
3,0,17,0.5378,15.0,60.0,0.0,-14.16,7.51,10.0,250.98
3,0,18,0.5342,15.0,60.0,0.0,-1.59,7.71,10.0,296.0
3,0,19,0.5255,15.0,56.16,0.0,-5.61,6.24,10.0,300.0
3,0,20,0.5205,15.0,30.0,0.0,-2.2,10.0,10.0,300.0
3,0,21,0.528,15.0,30.0,0.0,0.0,2.16,10.0,300.0
3,0,22,0.5051,15.0,30.0,0.0,-2.06,1.35,10.0,300.0
3,0,23,0.5054,15.0,30.0,0.0,0.0,1.0,10.0,300.0
3,0,24,0.4996,15.0,32.38,0.0,-14.64,10.0,10.0,300.0
3,0,25,0.5089,15.0,30.0,0.0,-14.5,10.0,6.18,300.0
3,0,26,0.541,15.0,30.0,0.0,-10.13,10.0,6.33,300.0
3,0,27,0.5021,15.0,30.0,0.0,-1.42,10.0,0.1,300.0
3,0,28,0.499,15.0,38.02,0.0,-2.14,10.0,0.1,300.0
3,0,29,0.5199,15.0,46.94,0.0,0.0,10.0,0.1,300.0
4,0,0,0.4674,60.0,30.0,0.89,-5.15,2.19,0.1,64.99
4,0,1,0.5449,60.0,58.33,0.67,-8.69,1.0,1.39,269.14
4,0,2,0.4736,60.0,47.05,2.0,-4.19,1.0,0.1,293.43
4,0,3,0.5143,15.0,48.4,2.0,-5.07,1.0,0.1,182.2
4,0,4,0.4925,15.0,48.71,2.0,0.0,1.0,7.08,50.0
4,0,5,0.3885,15.0,35.33,2.0,-6.81,1.0,0.1,50.0
4,0,6,0.4653,15.0,30.0,2.0,-15.0,1.0,1.95,50.0
4,0,7,0.4543,15.0,30.0,2.0,-15.0,1.0,0.1,50.0
4,0,8,0.4737,15.0,30.0,2.0,-15.0,1.0,1.6,50.0
4,0,9,0.454,15.79,30.0,2.0,-15.0,1.0,0.1,50.0
4,0,10,0.4522,22.73,30.0,2.0,-15.0,1.0,0.1,50.0
4,0,11,0.4438,18.58,36.99,2.0,-15.0,1.0,0.1,50.0
4,0,12,0.3893,53.99,49.54,2.0,-15.0,1.0,0.1,50.0
4,0,13,0.4426,15.0,34.52,2.0,-15.0,2.49,0.1,50.0
4,0,14,0.418,15.0,36.35,2.0,-15.0,6.76,8.79,50.0
4,0,15,0.3969,21.96,30.0,2.0,-15.0,10.0,5.49,50.0
4,0,16,0.3451,31.15,30.0,2.0,-15.0,10.0,2.08,50.0
4,0,17,0.3587,55.85,30.0,2.0,-15.0,6.87,0.1,50.0
4,0,18,0.3656,60.0,30.0,2.0,-15.0,10.0,0.1,50.0
