update,episode,timestep,reward,Hum_0,Hiss_1,CL_2,Thre_3,Ratio_4,Attk_5,Release_6,Hum_7,Hiss_8,CL_9,Thre_10,Ratio_11,Attk_12,Release_13,Hum_14,Hiss_15,CL_16,Thre_17,Ratio_18,Attk_19,Release_20,Hum_21,Hiss_22,CL_23,Thre_24,Ratio_25,Attk_26,Release_27
3,0,12,0.3688,60.0,60.0,0.0,-15.0,1.0,0.1,300.0,15.0,60.0,2.0,0.0,10.0,10.0,300.0,41.06,30.0,0.29,-15.0,10.0,2.49,300.0,15.0,60.0,0.2,-15.0,1.0,0.1,124.07
3,0,13,0.3401,60.0,60.0,0.0,-15.0,1.0,0.1,300.0,15.0,60.0,2.0,0.0,10.0,10.0,300.0,15.0,30.0,0.0,-15.0,10.0,2.61,300.0,15.0,60.0,0.0,-15.0,1.0,0.1,100.47
3,0,14,0.3392,60.0,55.02,0.0,-15.0,1.0,0.1,300.0,15.0,60.0,2.0,0.0,10.0,10.0,300.0,15.0,30.0,0.0,-15.0,10.0,3.4,300.0,15.0,60.0,0.0,-15.0,1.0,0.1,228.15
3,1,0,0.3805,28.96,30.0,0.12,-6.74,4.58,7.23,300.0,39.1,60.0,1.12,-4.88,3.59,5.55,300.0,22.64,30.0,2.0,-15.0,3.08,2.07,114.29,28.34,60.0,0.91,-9.27,1.0,0.66,104.77
3,1,1,0.3497,52.27,30.0,0.77,-9.9,10.0,9.33,300.0,46.85,60.0,0.58,0.0,5.84,10.0,175.45,39.1,30.0,2.0,-15.0,1.0,7.75,57.39,15.0,60.0,1.44,-12.9,1.0,3.09,300.0
3,1,2,0.3625,34.6,30.0,0.36,-8.42,10.0,8.01,300.0,54.24,60.0,0.29,0.0,9.97,3.44,300.0,15.0,30.0,2.0,-15.0,1.0,8.81,257.95,15.32,60.0,1.74,-12.88,1.0,0.79,300.0
3,1,3,0.3061,30.18,60.0,0.81,-0.82,10.0,10.0,300.0,60.0,60.0,0.0,-5.47,6.7,0.7,300.0,15.0,30.0,1.95,-15.0,1.0,10.0,272.34,44.21,60.0,1.99,-15.0,1.0,0.1,300.0
3,1,4,0.3443,21.35,60.0,1.16,-14.9,10.0,10.0,300.0,60.0,60.0,0.0,-7.59,4.04,0.1,300.0,15.0,30.0,0.77,-15.0,1.0,9.01,300.0,15.0,60.0,1.54,-15.0,1.0,0.1,300.0
3,1,5,0.3711,15.0,39.72,0.12,-15.0,10.0,10.0,300.0,60.0,60.0,1.2,-14.98,1.0,0.1,300.0,15.0,30.0,2.0,-15.0,1.0,10.0,300.0,15.0,60.0,1.55,-15.0,1.0,0.1,300.0
3,1,6,0.3318,15.67,60.0,0.12,-8.04,10.0,10.0,220.86,60.0,60.0,0.0,-15.0,1.0,0.1,300.0,15.0,30.0,2.0,-15.0,1.0,9.18,300.0,15.0,60.0,1.6,-15.0,1.0,0.1,116.52
3,1,7,0.3008,41.46,60.0,0.0,-11.15,5.86,10.0,300.0,60.0,60.0,0.0,-15.0,1.0,0.1,300.0,15.0,30.0,2.0,-15.0,1.0,5.9,300.0,15.0,60.0,0.18,-15.0,1.0,1.95,276.17
3,1,8,0.3462,21.47,60.0,1.44,-8.6,6.76,9.89,300.0,60.0,60.0,0.63,-15.0,1.0,0.1,300.0,15.0,30.0,2.0,-15.0,1.0,8.62,300.0,15.0,60.0,1.51,-15.0,1.0,0.1,300.0
3,1,9,0.3514,15.0,60.0,1.06,-10.17,7.01,7.88,300.0,60.0,60.0,0.51,-15.0,1.0,0.1,118.55,15.0,30.0,2.0,-15.0,1.0,6.82,300.0,48.21,60.0,2.0,-15.0,1.0,0.1,300.0
3,1,10,0.3462,15.0,56.03,0.87,-4.2,5.92,10.0,300.0,60.0,57.04,1.28,-15.0,1.0,0.1,271.96,15.0,30.0,2.0,-15.0,1.0,10.0,300.0,60.0,60.0,2.0,-15.0,1.0,0.1,300.0
3,1,11,0.3541,15.0,38.14,0.26,0.0,10.0,10.0,300.0,60.0,60.0,2.0,-15.0,1.0,0.1,200.19,15.0,30.0,2.0,-15.0,1.0,9.73,300.0,60.0,60.0,2.0,-15.0,1.0,0.1,300.0
3,1,12,0.3849,15.0,30.0,1.27,0.0,10.0,9.45,300.0,60.0,60.0,2.0,-15.0,1.0,0.1,203.67,15.0,30.0,2.0,-13.89,1.0,10.0,300.0,60.0,60.0,2.0,-15.0,1.0,0.1,191.36
3,1,13,0.3834,15.0,30.0,2.0,0.0,10.0,10.0,300.0,60.0,60.0,2.0,-15.0,1.0,0.1,102.22,15.0,30.0,2.0,-14.74,1.0,10.0,300.0,60.0,60.0,1.05,-15.0,1.0,0.1,214.31
3,1,14,0.4099,15.0,30.0,2.0,-8.4,10.0,10.0,300.0,60.0,60.0,2.0,-15.0,1.0,0.1,50.0,15.0,30.0,2.0,-15.0,1.0,10.0,300.0,60.0,60.0,1.32,-15.0,1.0,0.1,300.0
4,0,0,0.2535,30.69,60.0,1.3,-3.42,10.0,6.52,300.0,35.99,60.0,1.21,0.0,8.4,0.1,51.56,59.96,55.56,1.52,-4.26,4.21,10.0,300.0,60.0,57.46,0.73,-3.23,3.15,6.53,192.55
4,0,1,0.2937,23.02,57.18,1.93,-1.33,1.0,2.18,300.0,54.11,60.0,1.87,0.0,9.04,0.1,68.49,60.0,60.0,2.0,-6.77,6.25,10.0,300.0,60.0,60.0,2.0,0.0,1.49,3.12,107.43
4,0,2,0.3021,15.0,60.0,2.0,-4.49,1.51,0.1,300.0,60.0,60.0,1.17,0.0,10.0,0.1,136.75,37.55,60.0,1.89,-1.16,6.51,10.0,300.0,60.0,60.0,2.0,-4.54,1.0,0.33,128.67
4,0,3,0.322,15.0,48.47,1.91,0.0,1.0,0.1,300.0,60.0,60.0,1.86,0.0,9.01,0.1,247.26,39.83,60.0,2.0,-10.01,10.0,10.0,300.0,60.0,60.0,1.36,-11.09,1.0,8.69,105.5
4,0,4,0.3125,15.0,60.0,1.31,-0.84,1.0,1.94,209.21,33.54,60.0,2.0,0.0,10.0,0.1,300.0,60.0,60.0,2.0,-5.35,9.63,10.0,300.0,55.63,60.0,1.29,-15.0,1.0,10.0,99.06
4,0,5,0.2861,15.0,60.0,0.0,0.0,1.0,0.1,152.49,32.5,60.0,0.79,0.0,10.0,0.1,300.0,60.0,60.0,1.5,0.0,3.35,10.0,300.0,60.0,46.81,1.36,-15.0,4.53,10.0,50.0
4,0,6,0.2875,15.0,47.1,0.09,0.0,1.0,1.79,221.47,52.85,60.0,0.93,0.0,10.0,0.1,300.0,60.0,60.0,0.84,-3.79,2.91,10.0,300.0,60.0,48.75,2.0,-15.0,6.26,10.0,50.0
4,0,7,0.3306,15.0,30.0,0.13,0.0,1.0,0.33,143.73,53.65,60.0,1.57,0.0,5.84,0.1,300.0,60.0,60.0,0.59,0.0,7.95,10.0,300.0,55.87,37.8,2.0,-15.0,10.0,10.0,50.0
4,0,8,0.3683,15.0,30.0,0.0,0.0,1.0,0.1,58.06,22.5,60.0,1.68,-1.11,7.3,0.1,300.0,60.0,60.0,0.79,0.0,8.21,10.0,300.0,27.47,30.0,2.0,-15.0,10.0,10.0,50.0
4,0,9,0.3352,15.0,30.0,0.0,0.0,1.0,0.1,87.54,35.36,60.0,0.35,0.0,10.0,0.1,300.0,58.97,60.0,1.25,-2.86,10.0,10.0,300.0,52.11,30.0,2.0,-15.0,6.25,10.0,50.0
4,0,10,0.3562,15.0,30.0,0.0,0.0,1.0,0.1,161.87,18.65,60.0,0.0,-2.2,10.0,0.1,300.0,60.0,60.0,1.09,-0.81,8.25,10.0,300.0,35.54,30.0,2.0,-15.0,7.74,10.0,50.0
4,0,11,0.3793,15.0,30.0,0.0,0.0,1.0,0.1,258.18,19.72,60.0,0.0,-11.34,10.0,0.1,300.0,60.0,60.0,1.38,-8.83,9.34,10.0,300.0,18.72,30.0,2.0,-15.0,10.0,10.0,50.0
4,0,12,0.3682,15.0,30.0,0.0,0.0,1.0,0.1,264.32,23.23,60.0,0.0,0.0,10.0,0.1,300.0,60.0,60.0,1.39,-1.79,1.68,10.0,300.0,15.0,30.14,2.0,-15.0,10.0,10.0,50.0
4,0,13,0.3539,15.0,30.0,0.0,0.0,1.0,0.1,173.74,60.0,60.0,0.0,-2.06,10.0,0.1,300.0,60.0,60.0,1.25,-10.47,9.18,10.0,300.0,15.0,30.0,2.0,-15.0,10.0,10.0,50.0
4,0,14,0.3526,15.0,30.0,0.0,0.0,1.0,0.1,183.57,60.0,60.0,0.0,-0.08,10.0,0.1,300.0,60.0,60.0,1.64,-14.84,6.07,10.0,300.0,23.32,30.0,2.0,-15.0,10.0,10.0,50.0
4,1,0,0.375,15.0,33.92,1.43,-4.3,4.14,1.17,138.63,15.0,54.93,1.16,-7.46,10.0,10.0,181.5,39.85,60.0,0.99,0.0,5.63,10.0,111.61,44.89,32.03,1.96,-9.38,6.56,6.4,174.36
4,1,1,0.3436,23.32,51.85,1.59,-2.94,8.17,0.1,199.21,15.0,53.44,1.74,-8.03,9.68,10.0,50.0,60.0,60.0,0.0,0.0,10.0,10.0,271.84,60.0,37.4,2.0,-6.15,7.82,7.51,165.43
4,1,2,0.4125,15.0,60.0,2.0,0.0,10.0,0.1,157.81,15.0,33.84,2.0,-14.21,10.0,10.0,265.47,46.28,60.0,0.51,0.0,10.0,10.0,163.98,60.0,30.0,2.0,-6.53,5.25,6.71,50.0
4,1,3,0.4206,15.0,60.0,1.97,0.0,10.0,0.1,209.3,15.0,43.71,2.0,0.0,10.0,10.0,107.36,60.0,60.0,0.74,0.0,10.0,10.0,50.0,60.0,30.0,2.0,-15.0,10.0,0.39,50.0
4,1,4,0.3948,15.0,60.0,1.31,0.0,10.0,0.1,51.94,15.0,57.08,2.0,0.0,10.0,10.0,50.0,60.0,60.0,1.54,0.0,10.0,10.0,243.99,60.0,30.0,2.0,-15.0,10.0,6.75,50.0
4,1,5,0.4133,15.0,60.0,1.48,0.0,10.0,0.1,50.0,15.0,35.65,2.0,0.0,10.0,10.0,50.0,60.0,60.0,0.48,-2.23,10.0,3.87,300.0,60.0,30.0,1.35,-15.0,10.0,2.06,50.0
4,1,6,0.3996,15.0,60.0,1.67,-3.33,10.0,0.1,50.0,15.0,42.7,2.0,0.0,10.0,10.0,50.0,59.51,60.0,0.03,-3.77,10.0,4.18,300.0,60.0,30.0,2.0,-15.0,5.34,1.25,50.0
4,1,7,0.4253,15.0,60.0,2.0,-2.5,10.0,0.1,50.0,15.0,30.71,2.0,-2.38,10.0,10.0,50.0,58.33,60.0,0.31,-1.12,10.0,7.31,300.0,60.0,30.0,2.0,-15.0,5.1,5.65,50.0
4,1,8,0.3991,15.0,60.0,2.0,0.0,10.0,0.26,50.0,15.0,30.0,2.0,0.0,10.0,10.0,96.65,47.1,60.0,0.39,-2.45,10.0,4.7,300.0,60.0,30.0,2.0,-15.0,1.0,9.25,50.0
4,1,9,0.4299,15.0,60.0,2.0,-4.46,10.0,0.1,50.0,15.0,30.0,2.0,0.0,10.0,10.0,153.59,15.28,60.0,0.69,0.0,10.0,0.1,300.0,60.0,30.0,2.0,-15.0,1.0,8.25,50.0
4,1,10,0.4338,15.0,60.0,2.0,-2.98,10.0,0.1,50.0,15.0,30.0,2.0,0.0,10.0,10.0,143.18,15.0,60.0,1.63,-3.05,10.0,0.1,300.0,60.0,30.0,2.0,-15.0,1.14,7.33,50.0
4,1,11,0.4797,15.0,60.0,2.0,-10.79,10.0,0.1,50.0,15.0,30.0,2.0,0.0,10.0,10.0,154.85,15.0,60.0,1.33,-14.31,10.0,0.1,300.0,60.0,30.0,2.0,-15.0,1.0,5.69,50.0
4,1,12,0.4093,15.0,60.0,2.0,-6.72,10.0,0.1,50.0,15.0,44.71,2.0,0.0,10.0,10.0,50.0,15.0,60.0,1.74,-5.33,10.0,2.23,300.0,34.09,30.0,2.0,-15.0,1.0,10.0,50.0
4,1,13,0.4236,15.0,60.0,2.0,-5.55,10.0,0.1,50.0,15.0,47.8,2.0,-2.44,10.0,10.0,234.82,15.0,60.0,0.4,-12.55,10.0,0.1,300.0,15.0,30.0,2.0,-15.0,1.0,10.0,50.0
4,1,14,0.4116,15.0,60.0,2.0,-5.91,10.0,0.1,50.0,15.0,40.52,2.0,-3.2,10.0,10.0,219.71,15.0,60.0,0.59,-5.71,10.0,1.2,300.0,15.0,30.0,2.0,-15.0,1.0,10.0,50.0
5,0,0,0.369,48.91,45.28,1.37,0.0,9.14,2.49,266.44,60.0,38.93,2.0,-5.71,5.06,0.1,50.0,15.0,46.89,0.42,-12.05,7.8,10.0,170.97,56.3,60.0,0.17,-15.0,10.0,3.25,148.86
5,0,1,0.4358,20.65,30.0,2.0,0.0,10.0,5.63,50.0,39.82,53.46,2.0,-10.73,6.14,0.1,50.0,15.0,44.46,1.33,-13.84,8.68,10.0,191.85,60.0,60.0,0.22,-15.0,7.88,0.82,157.82
5,0,2,0.4137,23.31,43.16,2.0,-1.52,2.72,3.03,50.0,26.85,60.0,2.0,-15.0,7.2,5.43,95.4,15.0,56.01,2.0,-13.05,7.45,10.0,148.71,60.0,60.0,1.47,-15.0,10.0,3.96,174.2
5,0,3,0.4024,32.32,44.71,2.0,-1.25,8.1,0.99,50.0,15.0,60.0,1.95,-12.94,9.55,8.27,90.2,15.0,60.0,1.43,-11.54,7.44,10.0,300.0,60.0,60.0,0.48,-15.0,4.56,0.1,300.0
5,0,4,0.3941,47.93,45.67,2.0,-15.0,7.28,0.82,50.0,15.0,60.0,1.0,-3.27,7.67,10.0,100.16,15.0,60.0,0.72,-15.0,5.19,10.0,300.0,60.0,60.0,0.18,-12.96,1.0,5.25,300.0
5,0,5,0.3619,60.0,47.95,2.0,-15.0,10.0,0.1,81.82,17.89,60.0,0.22,-1.18,4.87,10.0,50.0,15.0,60.0,1.25,-15.0,3.37,10.0,300.0,60.0,60.0,0.24,-8.13,1.0,10.0,300.0
5,0,6,0.3597,33.48,45.39,2.0,-14.91,9.85,0.1,137.73,35.52,60.0,0.91,-3.87,5.59,10.0,50.0,15.0,60.0,1.61,-15.0,4.57,10.0,300.0,59.5,60.0,0.69,-0.99,1.0,9.79,300.0
5,0,7,0.3481,30.32,42.05,2.0,-15.0,10.0,0.1,226.66,57.01,60.0,0.72,0.0,10.0,10.0,50.0,15.0,60.0,0.34,-15.0,6.55,10.0,300.0,60.0,60.0,0.73,0.0,1.0,1.37,300.0
5,0,8,0.4312,36.45,30.0,2.0,-15.0,10.0,0.1,135.55,31.99,60.0,0.0,-6.02,5.73,10.0,50.0,15.0,60.0,0.97,-15.0,4.04,10.0,300.0,60.0,60.0,0.62,-12.92,1.0,0.1,300.0
5,0,9,0.335,34.69,37.33,2.0,-15.0,10.0,0.1,191.59,58.22,60.0,0.0,-15.0,8.08,10.0,50.0,15.0,60.0,0.0,-15.0,1.0,10.0,300.0,60.0,60.0,0.51,-7.85,1.0,0.1,300.0
5,0,10,0.4052,19.86,31.84,1.72,-15.0,10.0,0.1,91.66,60.0,60.0,0.42,-9.4,7.86,7.35,50.0,15.0,60.0,0.0,-15.0,1.0,10.0,300.0,60.0,60.0,0.97,-2.32,1.0,0.1,300.0
5,0,11,0.4102,15.0,30.0,0.07,-15.0,8.38,0.1,126.22,60.0,60.0,0.86,0.0,10.0,2.36,50.0,15.0,60.0,1.41,-15.0,1.0,10.0,300.0,45.15,60.0,2.0,-6.2,1.0,0.1,300.0
5,0,12,0.3721,16.9,30.0,0.0,-15.0,4.06,0.1,296.06,48.78,60.0,0.0,0.0,10.0,0.1,50.0,15.0,60.0,0.59,-15.0,2.34,10.0,300.0,27.85,60.0,2.0,-6.62,1.0,0.1,300.0
5,0,13,0.3899,15.0,30.0,0.0,-13.48,6.31,0.1,300.0,60.0,60.0,0.0,0.0,10.0,0.59,50.0,15.0,54.52,0.46,-15.0,9.42,10.0,300.0,15.0,60.0,1.52,0.0,1.0,0.1,300.0
5,0,14,0.4085,15.0,30.0,0.0,-15.0,6.4,0.1,206.83,60.0,60.0,0.0,0.0,10.0,0.1,50.0,15.0,60.0,1.76,-15.0,8.98,10.0,300.0,22.21,60.0,1.69,0.0,1.0,0.1,300.0
5,1,0,0.2955,44.73,60.0,0.0,-3.67,9.76,0.31,80.34,49.75,32.98,1.23,0.0,6.37,2.87,50.0,27.87,60.0,2.0,-9.48,1.48,1.0,60.29,15.0,60.0,1.54,0.0,10.0,3.5,300.0
5,1,1,0.3423,48.17,60.0,0.0,-15.0,9.28,0.1,248.39,18.18,46.13,1.0,0.0,10.0,0.97,50.0,38.18,43.75,2.0,-14.57,1.0,5.84,50.0,15.0,60.0,1.25,-12.88,10.0,7.93,300.0
5,1,2,0.3243,60.0,54.93,0.0,-15.0,9.16,2.96,300.0,20.76,51.24,1.19,0.0,10.0,6.79,50.0,47.11,34.36,2.0,-15.0,1.0,1.8,50.0,15.0,60.0,1.88,-5.97,10.0,10.0,300.0
5,1,3,0.2781,60.0,60.0,0.0,-8.2,10.0,5.51,133.01,60.0,60.0,1.32,-6.01,10.0,9.22,50.0,60.0,30.0,2.0,-15.0,1.0,3.45,50.0,44.51,60.0,2.0,-10.78,10.0,6.54,300.0
5,1,4,0.3217,60.0,33.88,0.2,-12.62,10.0,9.73,300.0,56.91,60.0,1.02,-9.77,10.0,9.19,50.0,60.0,30.0,2.0,-14.33,1.0,4.41,50.0,60.0,60.0,2.0,-6.34,10.0,3.01,300.0
5,1,5,0.3867,60.0,30.0,1.09,-15.0,10.0,3.56,300.0,60.0,60.0,1.68,-2.92,10.0,10.0,50.0,60.0,30.0,2.0,-15.0,1.0,0.1,50.0,60.0,60.0,2.0,-5.52,10.0,4.11,300.0
5,1,6,0.4207,60.0,30.0,1.69,-15.0,10.0,0.1,300.0,60.0,54.08,2.0,-10.78,10.0,10.0,50.0,60.0,30.0,2.0,-15.0,1.0,0.1,50.0,50.75,60.0,2.0,-8.49,10.0,7.55,300.0
5,1,7,0.4763,60.0,30.0,1.88,-15.0,10.0,0.1,300.0,60.0,46.59,2.0,-13.86,10.0,1.71,50.0,60.0,43.04,2.0,-15.0,1.0,5.28,50.0,15.0,60.0,2.0,-8.15,10.0,0.1,300.0
5,1,8,0.4436,60.0,30.0,1.56,-15.0,10.0,0.1,50.0,60.0,48.45,2.0,-12.69,10.0,10.0,50.0,60.0,45.25,2.0,-15.0,1.0,0.1,59.12,15.0,60.0,2.0,-2.12,10.0,0.1,300.0
5,1,9,0.4267,60.0,30.0,0.42,-15.0,10.0,0.1,50.0,60.0,60.0,2.0,-15.0,10.0,10.0,50.0,51.13,53.89,2.0,-15.0,1.0,0.1,107.71,15.0,60.0,2.0,0.0,10.0,0.1,300.0
5,1,10,0.4171,60.0,30.0,0.17,-15.0,10.0,0.1,74.79,60.0,60.0,2.0,-15.0,10.0,10.0,50.0,57.68,55.64,2.0,-15.0,1.0,10.0,134.6,15.0,60.0,2.0,0.0,10.0,0.1,300.0
5,1,11,0.3809,60.0,30.0,0.0,-15.0,10.0,0.1,141.72,57.73,60.0,0.65,-15.0,10.0,10.0,50.0,60.0,60.0,2.0,-15.0,1.0,10.0,50.0,15.0,60.0,2.0,0.0,10.0,0.1,300.0
5,1,12,0.3689,60.0,30.0,0.25,-15.0,10.0,0.1,300.0,59.61,49.01,0.01,-15.0,10.0,10.0,50.0,60.0,60.0,2.0,-15.0,1.0,2.6,50.0,15.0,60.0,2.0,0.0,10.0,0.1,300.0
5,1,13,0.4186,60.0,30.0,0.11,-15.0,10.0,0.1,300.0,53.36,30.0,0.0,-15.0,10.0,10.0,50.0,60.0,60.0,2.0,-15.0,1.0,8.22,50.0,15.0,60.0,2.0,0.0,10.0,0.1,300.0
5,1,14,0.3972,60.0,30.0,0.0,-15.0,10.0,0.1,300.0,40.75,30.0,0.3,-5.84,10.0,9.81,50.0,60.0,60.0,2.0,-15.0,1.0,10.0,50.0,15.0,60.0,1.23,0.0,10.0,0.1,300.0
6,0,0,0.348,20.53,59.32,0.64,-12.67,10.0,4.2,50.0,54.23,60.0,1.43,-8.82,2.92,8.75,50.0,43.96,60.0,2.0,-8.65,8.97,3.18,279.94,15.0,54.23,0.16,-1.66,1.0,1.91,50.0
6,0,1,0.3192,26.63,54.9,0.0,-15.0,10.0,3.68,274.88,49.12,60.0,2.0,-6.08,1.0,3.85,50.0,50.44,60.0,2.0,-15.0,10.0,2.68,300.0,29.44,60.0,1.12,-2.2,1.0,1.98,50.0
6,0,2,0.3548,20.98,60.0,0.0,-15.0,10.0,0.1,300.0,29.32,50.91,2.0,-0.9,1.0,3.1,50.0,60.0,60.0,1.71,-15.0,9.0,4.92,300.0,36.72,60.0,0.89,0.0,1.0,0.1,103.97
6,0,3,0.3195,45.52,60.0,0.0,-15.0,10.0,0.1,268.89,44.27,54.13,2.0,-4.93,1.42,4.64,296.38,60.0,60.0,2.0,-15.0,10.0,1.48,300.0,60.0,48.14,1.96,-1.63,1.0,0.1,50.0
6,0,4,0.4123,15.0,43.91,0.0,-15.0,10.0,0.1,300.0,15.0,60.0,2.0,-6.27,10.0,3.6,173.32,60.0,60.0,1.82,-15.0,9.74,0.1,300.0,41.36,53.18,2.0,0.0,1.0,0.1,50.0
6,0,5,0.5025,15.0,30.0,0.0,-15.0,6.91,0.1,300.0,15.0,60.0,2.0,-9.67,9.87,2.12,50.0,60.0,31.48,1.83,-15.0,10.0,0.1,300.0,15.0,35.84,2.0,0.0,1.0,0.1,50.0
6,0,6,0.4547,15.0,30.0,0.0,-15.0,3.43,0.1,300.0,15.0,60.0,2.0,-3.31,8.31,5.09,115.28,60.0,42.21,1.74,-15.0,10.0,0.1,300.0,15.0,30.0,2.0,0.0,1.0,0.1,50.0
6,0,7,0.4469,15.0,30.0,0.0,-15.0,1.0,0.1,300.0,15.0,60.0,2.0,0.0,9.58,2.25,214.47,60.0,30.0,1.82,-15.0,10.0,0.1,300.0,15.0,39.99,2.0,0.0,1.0,1.95,50.0
6,0,8,0.4443,20.98,30.0,0.0,-15.0,1.16,0.1,300.0,15.0,60.0,2.0,0.0,9.9,0.1,201.26,60.0,30.0,1.99,-15.0,10.0,0.1,300.0,15.0,55.34,1.86,0.0,1.0,10.0,50.0
6,0,9,0.489,25.05,30.0,0.0,-15.0,10.0,0.1,300.0,15.0,60.0,2.0,-1.87,7.67,1.46,300.0,60.0,30.0,1.71,-15.0,9.96,0.1,300.0,15.0,43.12,2.0,0.0,1.0,10.0,50.0
6,0,10,0.4677,34.44,30.0,0.0,-15.0,9.62,0.1,300.0,15.0,60.0,2.0,-1.67,7.06,6.78,300.0,60.0,30.0,1.55,-15.0,6.76,0.1,300.0,36.31,55.73,2.0,-4.7,1.0,10.0,50.0
6,0,11,0.439,44.77,30.0,0.0,-15.0,10.0,0.1,300.0,15.0,60.0,2.0,-8.75,1.57,2.84,300.0,60.0,30.0,2.0,-15.0,1.0,0.1,300.0,53.76,32.42,2.0,-5.22,1.0,10.0,50.0
6,0,12,0.4401,60.0,30.0,0.0,-15.0,10.0,0.1,300.0,15.0,60.0,2.0,0.0,5.77,0.1,300.0,60.0,30.0,2.0,-15.0,1.22,0.1,300.0,60.0,50.23,2.0,-8.29,1.0,10.0,50.0
6,0,13,0.4341,60.0,30.0,0.0,-15.0,10.0,0.1,300.0,15.0,60.0,2.0,0.0,4.45,0.1,191.01,60.0,30.0,2.0,-15.0,1.0,0.1,300.0,60.0,44.76,2.0,-8.03,1.54,10.0,50.0
6,0,14,0.4309,60.0,30.0,0.0,-15.0,10.0,0.1,300.0,15.0,60.0,2.0,0.0,3.06,0.1,50.0,60.0,30.0,1.13,-15.0,1.0,0.1,300.0,60.0,54.78,2.0,-7.81,3.51,10.0,50.0
6,1,0,0.3374,27.11,50.56,1.19,0.0,1.08,4.98,108.21,15.12,60.0,0.7,-1.38,7.64,0.1,300.0,60.0,54.6,0.0,-8.53,6.47,2.0,300.0,34.3,30.0,0.7,-15.0,9.5,1.21,101.67
6,1,1,0.3909,15.0,60.0,2.0,0.0,7.38,3.55,186.99,15.0,33.66,0.94,0.0,10.0,0.1,300.0,60.0,53.13,0.0,-15.0,10.0,0.1,300.0,36.08,30.0,1.84,-15.0,10.0,3.4,167.18
6,1,2,0.3823,15.0,60.0,0.87,0.0,10.0,7.82,300.0,15.0,30.0,0.03,0.0,10.0,0.1,300.0,60.0,53.11,0.0,-15.0,10.0,0.1,189.95,38.26,30.0,2.0,-15.0,6.0,9.13,300.0
6,1,3,0.4285,15.0,41.02,1.18,0.0,10.0,7.57,300.0,15.0,30.0,0.79,0.0,6.83,0.1,149.29,60.0,60.0,0.74,-15.0,10.0,0.1,195.97,27.58,30.0,2.0,-10.27,8.8,9.06,158.89
6,1,4,0.3961,15.0,60.0,1.94,0.0,10.0,10.0,300.0,15.0,30.0,0.26,0.0,4.92,0.1,152.38,60.0,60.0,0.09,-15.0,10.0,0.1,271.57,31.53,30.0,2.0,-1.12,8.01,4.49,50.0
6,1,5,0.4126,15.0,43.73,2.0,0.0,10.0,10.0,300.0,15.0,30.0,0.86,0.0,3.49,0.1,223.9,60.0,60.0,0.03,-15.0,8.19,0.1,300.0,37.95,30.0,2.0,-10.94,9.35,0.1,148.52
6,1,6,0.4495,15.0,32.96,2.0,0.0,10.0,10.0,300.0,15.0,30.0,0.35,0.0,1.07,0.1,135.22,60.0,60.0,0.77,-15.0,10.0,0.1,300.0,28.28,30.0,2.0,-13.58,3.87,0.1,75.2
6,1,7,0.4637,15.0,30.0,2.0,-1.68,10.0,10.0,300.0,15.0,30.0,0.48,0.0,5.16,0.1,204.15,60.0,60.0,1.41,-15.0,7.83,0.1,300.0,15.0,30.0,2.0,-15.0,1.66,0.5,50.0
6,1,8,0.4523,15.0,30.0,2.0,-4.77,10.0,10.0,300.0,15.0,30.0,0.0,0.0,1.0,0.1,300.0,60.0,60.0,2.0,-15.0,9.48,0.1,214.37,54.55,34.71,2.0,-15.0,1.0,0.1,50.0
6,1,9,0.4401,15.0,30.0,2.0,0.0,10.0,10.0,300.0,15.0,30.0,0.0,0.0,1.26,0.1,300.0,60.0,60.0,2.0,-15.0,10.0,0.1,250.51,60.0,43.68,2.0,-15.0,2.86,0.54,50.0
6,1,10,0.4266,29.31,30.0,2.0,0.0,10.0,10.0,300.0,15.0,30.0,0.0,0.0,1.0,4.39,300.0,60.0,60.0,1.03,-15.0,8.22,0.1,185.73,51.8,44.23,2.0,-15.0,5.43,1.94,50.0
6,1,11,0.4492,15.0,30.0,2.0,0.0,10.0,10.0,300.0,15.0,30.0,0.0,0.0,6.48,0.1,300.0,60.0,60.0,0.14,-15.0,6.1,0.1,300.0,37.51,30.0,2.0,-15.0,5.49,3.0,50.0
6,1,12,0.4447,22.97,30.0,2.0,0.0,10.0,10.0,300.0,15.0,30.0,0.86,0.0,10.0,0.4,300.0,60.0,60.0,0.0,-15.0,7.82,0.1,300.0,29.81,30.0,2.0,-15.0,10.0,3.72,50.0
6,1,13,0.4618,15.0,30.0,2.0,0.0,10.0,10.0,300.0,15.0,30.0,0.69,0.0,6.28,3.31,300.0,60.0,60.0,0.0,-15.0,10.0,0.1,300.0,46.35,30.29,2.0,-15.0,9.53,0.1,50.0
6,1,14,0.449,15.0,30.0,2.0,0.0,10.0,10.0,300.0,15.0,30.0,1.14,0.0,3.69,1.06,284.75,60.0,60.0,0.37,-15.0,9.42,0.1,300.0,24.14,52.95,2.0,-15.0,10.0,3.44,50.0
7,0,0,0.3575,15.0,40.12,1.44,0.0,4.18,9.97,50.0,27.89,30.0,1.02,-12.23,1.0,0.1,280.24,26.56,60.0,2.0,-10.06,8.93,7.13,220.98,60.0,46.46,0.87,-4.13,5.22,9.53,110.96
